,Place,Column No.,Paragraph
34,"['Marano', 'FrìuliX']",556,"Dì Franga, di V Oraior nostro, date « jBbs,  a dì 3. Come, havendo auto letere di 17 Dieembm,  di rOrator nostro apresso la Cesarea Maestà aercfaa  il mandar dil conte Crìstoforo al governo di Gradi-  scha, Maran etc, e per esser di la qualità li aaria  bon non fusse mandato aedo non fusse principio di  guerra ; et perché il Re era con la Raioa e madre  e pochi de li soi a uno vilazo mia 15 loolan, loeo da  non poter habitar altri, mandò il suo Secretano a  pn^r quella Maestà voy scriver in Alemagoa che  sia revochato tal electione. Et lui Orator parlò a DM»-  signor l' Armirajo, era li a Bies, qual disse si brk  scriver al suo Orator parli a la Cesarea Maestà doq  lo mandi, saria prìncipio di novità, ei che firaueesi é  desiderosi di guerra per esser sta sema soldo qual-  che tempo. Poi disse esser venuto quel GharoD ora-  tor dì Anglia con li presenti a quel Re, e voler  in optima benivolentia con la Cfaristianissima Ml..^,  e di le cose di Scozia vorìa li oratori seozesi andas-  seno a quel Re; siche si vederà di conzar qudle eoae,  perché sono in dojudici, la illustrissima Madama  per il Re nostro e il reverendissimo cardinal Ebo-  raoense per il Re di Anglia; per il che si manda  monsignor Polit in Anglia a questo eSaeio e fìicsi  passerà fino in Scozia. Poi parlando di Roma, disse  non esser altro. Monsignor di San Marzeo Iratavm  alcune cosse di pocho momento; non é sta expedito  ancora. Scrive, il Re con la corte va a RemoraDtiuo  dove starà alcuni zorni, |k>ì si transierirà a Lioo.  Scrive, ditto orator anglico dimandò si 'I Re andava a IJon Ad abocharsi col Papa. Li fo risposto è assa' tempo non è sii al suo slato de Milan e li bisognava andar a rivederlo, e andando, forsi si abocheri col Papa a Bologna. Tamen ancora non havia concluso; 334* Ola zonto a Lion terminerà quello li parerà. Scrive, il Secrelario parlò al Re dìl conte Cristoforo, qual li disse scriverà al suo ambasator, ut supra. Eiiam parlò a Madama e li disse ut supra. Si scusa diclo Orator nostro, si cussi spesso non aviserà Ano non sii a Liou, et manda letere di TOralor nostro in Anglia."
35,"['Marano', 'FrìuliX']",557,"DiAngUa^ dil Surian orntor nostro^ date a  Londra a dì 28 Navembrio. Come ricevete no-  stre letere con li sumari dil zonzer di Torator dil  Turco per ooorinnar la paxe, e la eletion fata di  l' oralor Uinio al dito Signor, et la letera drizata al  reverendissimo Cardenal, ringraliatoria dil bon oRcio  fato per la Signoria nostra. Unde andò dal prefato  Gardena!, e li comunicò dite nove. Disse, questo Si-  gnor ha anni :25, è di bona prudenlia, saria da temer  non fosse come il padre; poi 11 de la letera di la Si-  gnoria con parole acomodate. Quella lela, ringratiò  la Signoria offerendosi etc. Poi disse, aver il Papa  voi sguizari per la impresa di Ferara, et che il re di  Pranza, ni la Signoria nostra doveva soportar, ni  etiam el suo Re li piace per esser di nominati per  dita Maestà in la Itga et paxe con Pranza fala ; et che  l'ha scrito al Papa, con altre parole indicative la  mala contenteza di questo. Poi li disse, tien il re Cri-  stianissimo non vera in Italia, et che la Cesarea Ma-  jesià, fato le visite con il serenissimo re di Hongaria  el Polonia et lo illustrissimo Infante suo fradelo nel  qoal é mandata madama Anna sorela dil re di Hon-  garia, le qual viste sarano a meza Quaresema, an-  derà in Spagna per cessar quelli tumulti, e lasserà  vicario imperiai dito Infante, perché cussi é con-  tento il ducha di Saxooia al qual pareva convenisse  questo cargo. Poi disse, che *l conte Cristoforo ve-  niva in Friul al governo di quelli lochi mandato a  requisition dil cardenal Curzense ch'é suo cugnato,  zoé di Maran et Gradischa, che sono di la Signoria  nostra. "
36,"['Marano', 'FrìuliX']",584,"Di Udene, di sier Francesco Donado ti ca-  valier, luogotenente in la Patria, di 21. Come,  in execution di le teiere di la Signoria nostra, disse  al magniRco capitano cavalier di la Volpe, andasse  a stanziar in Cividal. Il qual rispose adderi oiolto  volentieri, et ha mandato a preparar le fttansie ; ma  voria le chiave di le porte in le man, qual lieo quel-  la comunità, /fem, ha dito a Cesare sao fradelo,  fazi venir in Udene alozar li 18 homeot d*»rme, et  (Hissl fari. Scrive di capi di siratioti a far ei aimilc.  Item, et cavalier di la Volpe li In dito li cavali in  Cividal noh fìi miHa, meglio saria Canti fonti. EI ba  mandalo uno suo a Postoyna loco dfl odate Cristo-  fbro per saper la sua venuta; el qual conte Cristoforo  non é ancora zonto, et se divulga verik eoa 100 ca-  vali todeschi, licei votìa lui menar corrati, ma to-  deschi non voleno eorvali, et lui li meacri e non  sarà altro. Scrive, in Maran, Gradischa et Gorida,  poleno esser da 1 SO in 200 l^nii, a lercha 30 ca*  vali di todescbi. "
37,"['Marghera', 'Margera']",111,"Fo poi posto, per sier Antonio Condolmer, sier  Gasparo Malipiero, sier Marin Morexini provedadori  sora le aque, una parte de avrir il cavo di Margen,  con li modi ut in parte. Andò in renga sier Moisé  Venier, dicendo è materia di gran consideration et  impoctantia, et era t)on dar tempo che si pensase etc.  "
38,"['Marghera', 'Margera']",112,"Fo poi posto, per sier Antonio Condolmer, sier Gasparo Malipiero, sier Marin Morexini provedadori sora le aque, una parte de avrir il cavo di Margen, con li modi ut in parte. Andò in renga sier Moisé Venier, dicendo è materia di gran consideration et impoctantia, et era t)on dar tempo che si pensase etc.   Pariò sier Gasparo Malipiero narando la cossa, fa-  cendo lezer molte deposition etc. El volendo man*  dar la parte, sier Marco Antonio lioredan, qual è  slato sora le aque e fé' lui far il cavo a Margera,  andò in renga, contradicendo tal opinion, e si dove-  ria far deaegni e veder ben la cossa, el non corer a  furia, e far uno Golegio di 30 come fa fato altre  fiale. Et venuto zoso, discordo fu terminato indusiar  questa materia per esser di summa importantia. "
39,"['Marghera', 'Margera']",163,"Poi fo dato, per li Provedadori som le aque,  sier Antonio Condolmer, sier Gasparo Malipiero,  sier Mann Morexiiii, un dis^o per uno di quelli  erano ip Pregadi, fato a stampa, ne hanno fato far  950, li costa ducali 11, aziò tutti vedano dove vote-  no mandar le acque dolze per una allra via, e rom-  per il cavo di Margera, e si possi andar con barcba  fino a Mestre. "
40,"['Marghera', 'Margera']",163,"Poi parto sier Mario Morcxini benissiipo, eoa  gran voie et li dele gran bole, et che 1 parla\*a  perchè sier Lorenzo Minio fradelo di so' zen^ro  havia ana hostaria a Margera, et fé' lezer una ler  tera che '1 ditto scrive a sier Jacomo di la f da  Mestre di questa materia, viddieet esso sier Lo-  reozo Minio, che lenisse modo non si levasse il cavo,  saria danno di T hostaria di Margera. Poi parlò su  la materia, dicendo le rason e V optimo (hitto se-  guirà ; di che si portò benissioH); Andò la parte: 17 di i|o, 1^^ di si, et lu 17 non sincere, la copia di In qual detiberitioD poterò qui avanti.terò qui avanti."
41,"['Marghera', 'Margera']",169,reteriM anni serate le aque dolce a Margera et fato 
42,"['Marghera', 'Margera']",169,li di terreo! si lezieri da Margera a Liza Fusina che 
43,"['Marghera', 'Margera']",169,"nec non al ponte di Margera. Et perché, facto dicto "
44,"['Marghera', 'Margera']",169,Botenigo el cavamento de Margera e Liza Fusina re- 
45,"['Marghera', 'Margera']",170,"vadino suso quanto pili le pono, et habiNo più corso a le Ucune nostre, et siano causa de extirpar tutte le  canne nassule si nel dicto alveo novo come in ditti 113*  canali, cbe sarà total beneficio non solum di le La-  cune nostre predite, ma etiam purificazion de Taere  di questa nostra cita. Nec non sia cavala la fossa  chiamata la Gradenica, la qual é apresso la strata re-  cto tramite fino al canal di san Lorenzo di Mestre.  Et da mo' sia preso : che in primis et ante om-  nia principiar si debia el ditto cavamento novo di  le pertege 301 1 cum li arzeri potenti da resister da  quella banda a le aque dolze che penetrar non pos-  sino in la lacuna nostra, et similiter che da quella  banda fortificar et reparar se debia li arzeri de la  Brenta per il medemo effeclo, et similiter la De-  steoa cbe va a la via del Dexe, come di sopra e dicto.  Quo facto^ remover se debia el Caro et Tarzere dove  é fuiKlato esso Caro de Margera per aprir la via a le  aque salse, et non pi*ima per alcun modo : decbia-  rando che tutte le terre che al presente non sono  lavorale non se possino redur a cultura, ma riman-  gino tutte a pradi, dovendose però obturar et stro-  par tutte le gore et sboradori cbe cadauna di dito  terre lavorate bavesseno, le qual butasseno in alcun  de li canali preditti, cussi da la banda del Botenigo  verso Mestre, come da li arzeri de la Brenta fino al  Botenigo, da la dita cava in zoso verso le acque  salse, aziò iK)n sia dannificata la Laguna nostra, sotto  irreniissibel pena de perder le terre, le qual ipso  facto se intendino esser confiscato in la Signoria  nostra, un terzo de le qual sìa de li acusador e li  doi terzi de V oiieio nostro sopra le Aque, da esser  convertilo el tracio de quelle a beneficio di la La-  cuna nostra. Et siano tonuti li Savii nostri sora le  aque presenti e futuri circha diete |)ene a exequir la  presento deliberation, sotto debito de sacramento et  pena di ducati 500. "
46,"['Marghera', 'Margera']",266,"Poi sier Marin Moresini savio sora le aque andò 169  in renga, et fece un gran discorso zercha la impor-  tanlia di le aque, narando la execution di la parie  come havevano aClado zoé dado a far le do cave a  Margera fino a Mestre che oosla^-ano (ulte do zerca  ducati 10 milia, dicendo bisogna danari, et ne ha-  veaoo trova dil vender di trageti uua quantità, e di  altre cosse, et voleano inlrar in quelli hanno aterrà  e fatto possession a li lidi con il sabion di la Signo-  ria, et vdeoo far andar la Brenta per Talveo nuovo  eome fo deliberato, ma voleano denari, senza i qual  non poleno far nulla. Però veleno meter alcune  parte, videlieet di vender oflidi si fa per li signori,  sospender le expectatìve fate, far Vita hebreo possi  venir in questa (erra e voi donar ducati 3ó0, e altro,  e meter quella parte dil rambiar di bandi, justifi-  candose le parte messene li altri Pregadi esser jusle,  et lieet per missier Inerenze Bragadin avogador era  sia impedito, havìa aulorì(à Toficio. El fé' lezer la  creazion dil 1501 nel Conscjo di X, di tre Savii sora  le aque, quali venisseno nel Consejo di X. Jtem^ dil  1505 come fu data autorità di meter parie con un  Coisier et Cao di X. Jfem, dil 1515, poi irata la  materia di le aque e falò uno Colcigio di 15, quali nel  Colegio di la Signoria trali tal materia ; fé* lezer la  parte, non si poi asolver uno se oon per via di gra-  tis ; fo molto loogo, sté più di do bore io renga, et  venuto zoso : "
47,['Mestre'],35,"Queste è per grafia.     Castelan a la Sarasinesctia di Padoa, fraddi qu. sier  Zuan Malipiero mori a Hodon.  Castelan a Mestre, foli di sier Alvise Micfaiel mori a "
48,['Mestre'],120,"A dì 21 dito. Vene in Colegio sier Valerio Mar-  zello savio a Terra ferma, tomaio di le monstre fate  a Cotogna et Montechiarì, parti di qui a di primo di  questo e fato a tutte le zente d'arme, mancha il Co-  vernador qual dice voleva far a Mestre questo Sep- "
49,['Mestre'],163,"Poi fo dato, per li Provedadori som le aque,  sier Antonio Condolmer, sier Gasparo Malipiero,  sier Mann Morexiiii, un dis^o per uno di quelli  erano ip Pregadi, fato a stampa, ne hanno fato far  950, li costa ducali 11, aziò tutti vedano dove vote-  no mandar le acque dolze per una allra via, e rom-  per il cavo di Margera, e si possi andar con barcba  fino a Mestre. "
50,['Mestre'],163,"Poi parto sier Mario Morcxini benissiipo, eoa  gran voie et li dele gran bole, et che 1 parla\*a  perchè sier Lorenzo Minio fradelo di so' zen^ro  havia ana hostaria a Margera, et fé' lezer una ler  tera che '1 ditto scrive a sier Jacomo di la f da  Mestre di questa materia, viddieet esso sier Lo-  reozo Minio, che lenisse modo non si levasse il cavo,  saria danno di T hostaria di Margera. Poi parlò su  la materia, dicendo le rason e V optimo (hitto se-  guirà ; di che si portò benissioH); Andò la parte: 17 di i|o, 1^^ di si, et lu 17 non sincere, la copia di In qual detiberitioD poterò qui avanti.terò qui avanti."
51,['Mestre'],169,"^3i Mestre, che è cavamento di pertege 201 i da quella "
52,['Mestre'],169,per el dito alveo di Mestre; el aciò quella possi me- 
53,['Mestre'],169,omU la Desfeoa che è de là da Mestre per condur 
54,['Mestre'],170,"vadino suso quanto pili le pono, et habiNo più corso a le Ucune nostre, et siano causa de extirpar tutte le  canne nassule si nel dicto alveo novo come in ditti 113*  canali, cbe sarà total beneficio non solum di le La-  cune nostre predite, ma etiam purificazion de Taere  di questa nostra cita. Nec non sia cavala la fossa  chiamata la Gradenica, la qual é apresso la strata re-  cto tramite fino al canal di san Lorenzo di Mestre.  Et da mo' sia preso : che in primis et ante om-  nia principiar si debia el ditto cavamento novo di  le pertege 301 1 cum li arzeri potenti da resister da  quella banda a le aque dolze che penetrar non pos-  sino in la lacuna nostra, et similiter che da quella  banda fortificar et reparar se debia li arzeri de la  Brenta per il medemo effeclo, et similiter la De-  steoa cbe va a la via del Dexe, come di sopra e dicto.  Quo facto^ remover se debia el Caro et Tarzere dove  é fuiKlato esso Caro de Margera per aprir la via a le  aque salse, et non pi*ima per alcun modo : decbia-  rando che tutte le terre che al presente non sono  lavorale non se possino redur a cultura, ma riman-  gino tutte a pradi, dovendose però obturar et stro-  par tutte le gore et sboradori cbe cadauna di dito  terre lavorate bavesseno, le qual butasseno in alcun  de li canali preditti, cussi da la banda del Botenigo  verso Mestre, come da li arzeri de la Brenta fino al  Botenigo, da la dita cava in zoso verso le acque  salse, aziò iK)n sia dannificata la Laguna nostra, sotto  irreniissibel pena de perder le terre, le qual ipso  facto se intendino esser confiscato in la Signoria  nostra, un terzo de le qual sìa de li acusador e li  doi terzi de V oiieio nostro sopra le Aque, da esser  convertilo el tracio de quelle a beneficio di la La-  cuna nostra. Et siano tonuti li Savii nostri sora le  aque presenti e futuri circha diete |)ene a exequir la  presento deliberation, sotto debito de sacramento et  pena di ducati 500. "
55,['Mestre'],187,"Fu posto, per li ditti, atento li casamenti di foli  sopra Mestre non recase per la diversion di le  acque e li moKni di la Signoria nostra in Mestre, e a  r invernata inondar la via dil Teragio, per tanto sia  preso di vender li ditti foli al publico incanto, facen-  do br prima le proclame : 164, 24. "
56,['Mestre'],266,"Poi sier Marin Moresini savio sora le aque andò 169  in renga, et fece un gran discorso zercha la impor-  tanlia di le aque, narando la execution di la parie  come havevano aClado zoé dado a far le do cave a  Margera fino a Mestre che oosla^-ano (ulte do zerca  ducati 10 milia, dicendo bisogna danari, et ne ha-  veaoo trova dil vender di trageti uua quantità, e di  altre cosse, et voleano inlrar in quelli hanno aterrà  e fatto possession a li lidi con il sabion di la Signo-  ria, et vdeoo far andar la Brenta per Talveo nuovo  eome fo deliberato, ma voleano denari, senza i qual  non poleno far nulla. Però veleno meter alcune  parte, videlieet di vender oflidi si fa per li signori,  sospender le expectatìve fate, far Vita hebreo possi  venir in questa (erra e voi donar ducati 3ó0, e altro,  e meter quella parte dil rambiar di bandi, justifi-  candose le parte messene li altri Pregadi esser jusle,  et lieet per missier Inerenze Bragadin avogador era  sia impedito, havìa aulorì(à Toficio. El fé' lezer la  creazion dil 1501 nel Conscjo di X, di tre Savii sora  le aque, quali venisseno nel Consejo di X. Jtem^ dil  1505 come fu data autorità di meter parie con un  Coisier et Cao di X. Jfem, dil 1515, poi irata la  materia di le aque e falò uno Colcigio di 15, quali nel  Colegio di la Signoria trali tal materia ; fé* lezer la  parte, non si poi asolver uno se oon per via di gra-  tis ; fo molto loogo, sté più di do bore io renga, et  venuto zoso : "
57,['Mirano'],169,"I fiume vien da Mirao el la Brentella nel Botenigo, "
58,['Murano'],546,"In questo zorno, el signor principe di Salerno  (Bisognano) andò famigliarmente vedendo la Mar-  zaria, qual fu ben conzada. É stalo a TArsenal, ha  visto a far veri a Muran, e sta su questi piazeri. "
59,"['Oriago', 'Uriago']",66,"Fo scrilo a li reclori di Brexa, dil loco di Caneto  qual il marchese di Mantoa pretende sia suo, et loro  voi esser sodo la Signoria nostra; poróse informino  di la juridition e avisi. "
60,"['Oriago', 'Uriago']",66,"Noto. A di 33, a requisilion di Torator dil Chri-  stianissimo re, qual solicila la cosa di villani di Uria-  go, e per Colegio li fo fato una patente che dove se  ritrovi ditti villani facinorosi di Urìago che amazò  quelli signori francesi li debano far retenir eie. El  nota, fo assa' parole in Colegio per li villani erano  sta lassali di Cabioni, dicendo non si dovea lassar  senza suo voler. "
61,"['Oriago', 'Uriago']",66,"incolpa da una femena. Item, feno salvo conduto  ad uno citadin di Crema, chiamalo .... Benzon,  al qual in questa guerra sier Bortolamio Contarini  relor e provedador di Crema, aleuto li soi meriti  verso la Signoria nostra, li fece salvo conduto, et  per li Avogadori di comun sier Marco Loredan e  sier Hafio Lion, a requisilion di la parte adversa, fo  intromesso el menato in Quaranlia novissima e po-  ehi zomi fa taji di una batota, perché el ditto rector  non bavia auclorilà di fargelo. Hora mo' il Consejo  di X li parse di far dillo salvo conduto al prefato  per anni 101; siche dil delieto fece é sta assolto. "
62,"['Oriago', 'Uriago']",199,"Da poi disnar, fo Conseijo di X per expedir li  presonieri vilani di Uriago. Fo con la Zonta, et non  vi fu il Doxe. "
63,"['Oriago', 'Uriago']",259,"IH Fransa, di sier Zuan Badoer dotor el cavaiier, orator nostro, date a Boesi, a dì 17 Seiembrio. Come, a di 13 scrisse, et avendo ricevuto nostre di 36 con la lelera drizata a quella Ma-vuto nostre di 36 con la lelera drizata a quella Malesia zercha Taceptar il comparadego, el alegrarsilesia zercha Taceptar il comparadego, el alegrarsi con Soa Maestà, eri fo da quella, et li apresenlò dita lelera; qual k prese, et volse il Secretario di r Orator b lezeae: mooslrò ha ver gran piacer. Poi Soa Maestà li disse, il cardinal Sedunense sguizaro esser zonlo a la Calliolìca Maesla, dal quale fu ace* tato honoralamente, et ptMice ha aulo audienlia, fece una oralion, offerendoli ogni favor et 10 milia sguizari al suo comando, dolendosi di esso re Cristianisssimo, qual li havia b\Xo spender 100 miliastianisssimo, qual li havia b\Xo spender 100 milia scudi, et che T era homo ingrato e pericoloso. E poi il Re disse, che li piace habi usalo tal parole, perché quando continuerà in dir mal de lui non li saràché quando continuerà in dir mal de lui non li sarà crelo, dicendo. Iodico per averii fato spender li 100 miUa scudi ; el queste parole ultime le disse in una audienlia secreta. Poi la Cristianissima Maestà predilla , disse che ui Spagna continuava i moti, chedilla , disse che ui Spagna continuava i moti, che era vero di Medina dil Campo stala brusala, et che Fooaecha, che era per nome dil re Calholico rimasto, era fuzito in Portogalo, el il cardinal Dortonense era sta retanuto e licentiala la soa fam^lia , zoé tenuto con guardia, et che la Regina madre di esso re Calholico era sta mooslrata in pergole, et havia 165 parlalo a li populì, dicendoli non haver saputo la morte dil padre, né la parlila dil Gol de Sfiogua ; siche é in gran perturbalion quelle cosse, el hanno messo pana la vita chi nomina più il Re, ma nomi 17 nar debi la Raina ; per il che il Re predillo par habi  prolongalo la sua ioooronalion dovea esser fata in  Aquisgrana, e voi (ornar in Spagna, con zente per  sedar quelli tumulti. Ifem, scrive, come per li fo-  raussitì di Napoli sono li a la corte di Pranza, se  intende la duchessa di Bari a Napoli voler Tar gran  feste per el parto de la Gola maridada nel re di  Poiana, et che Y Imperador voi investir dito fiol  nato dil dudiato di Milan ; tamen è parole di fo-  raussili. Scrive, esser vadiado una abatia a li con-  fini dil re Cristianissimo e dil re Calholioo, e questa  Maesti r ha data al confessor suo, ed il re Catholico  non voi Thabi. Scrive, la fia nata partì a di 14 per  Bles, et cussi la corte tutta partirj, siche per tuto il  mese saranno a Bles. Scrive, aver ricevuto nostre  di 99 Avosto in materia di vilani di Uriago. Par-  Ieri al Re quando achaderi, et Tara bon ofido in  questa materia. "
64,"['Oriago', 'Uriago']",259,"Di Verona, di sier Lunardo Emo podestà  et sier Francesco da eka' da Pexaro capitano,  di 29. Scrive in risposta di la letera li fo serito,  zereha il continuar di le fabriche e V ajuto datoli  di 900 guastadori di vicentina, el cara 50 per do  mesi, et di L^nago guastadori 100, laudando l'o-  pinion di lo illustrissimo Govemador, di far uno  bastion a la porta di San Zorzi, siche zonto sarà il  Govemador de 11 li parierano laudando da parte di  la Signoria nostra l'opinion sua, ponendo ordine  al fabrichar. Ma scrive bisogna si fazi provision di  danari; quella comunità è molto agravata, ha di  165* spesa più di Tintrata a Tanno. ducali 4900, come  per li conti si poi veder, però bisogna far provi-  sion di danari, volendo fabrichar, perché li danari  di la camera non si poi tocliar, sono debiti a Y Ar-  mamento, Arsenal eie., ducati 4700; però si vogli  alender e ordinar eie. "
65,"['Oriago', 'Uriago']",279,"Adì 10. La matina vene io Golegio Torator di  Ferara, et apreseniò quel schnvo che par sia scam-  pato da Costantinopoli, e robato al suo patron pid  de ducati ^ milia. Hor capitò a Ferara, et perchè  da Conslantìnopoli si ave di aver la recuperation di  quello, inteso P era a Ferara, la Signoria scrissa al  Duca lo volesse dar, et cussi con custodia Tha  mandato. "
66,"['Oriago', 'Uriago']",279,"Da poi disnar, fo Consejo di X con la Zonta,  per le cosse di vilani di Uriago, e fo leto a questo  Consejo nuovo con la Zonta il processo, et compito  di lezer tutto. Steteno 6n bore 3 di note. ^Ail. U matina» io MereAUoMiiìrOraiùr noiiri, di 5, ei di NmpoU. iK • . • Iraiùr noiiri, di 5, ei di NmpoU. iK • . • I rio dirò poilete sanilo in Pr^iadL AIiMii a di 19 Septembrio, le gaBe di Ftandn cbe capitano sier Zuan Moro qu. sier Antonio» bea caiga^ zoDse a Palermo."
67,"['Oriago', 'Uriago']",280,"Da poi disnar, fo Consqo di X eoo la ZoqIì. ai  fono expediti li vilani di Uriago, vidMcet ilewH li-  berati da li Cabioni, dove erano sta posti in Tom  nuova, uno confinato a morir io prexoo foriei aitai  banditi, sicome per la condanason predita, h eopa  di la quri sarà qui avanti posta, il tutto veder s poi;  et la materia fu puMicata in Malto et naMhda a  poblicarta a Padoa et Uriago. "
68,"['Oriago', 'Uriago']",280,"Che Jaoomo Veraro absente, ma legahneslt ci-  tado, per la ferison et morte seguita nei  somi a Uriago contra quelli signori franeesi, d  perpetoalmente bandito di Venetia e decreto e  tutte terre e lungi nostri da parte di terraoda  et di tuti i nariK armati et disarmati, et se mai  alcun tempo el oontrafari al bando et preso  sia condoto a Venetia, dove sopra una piala da  Marco sia conduto a Santa f non uno eomuMMor,  prodamando h colpa soa assiduamente. Da pei n  strassini a eoa di cavalo da SanU i^imà  dove sopra uno eminente solaro a qoeBo sìa taji  testa da le spale, si che 1 sauori et P aniaaa ae  pari dal capo. Da poi d corpo inipartesia  di le qual 3 parte siano apicMi in 8 foRhe w h  strema parte di questa nostra dti, aagoodo il  soeto, et la quarta parte sia apichà a uno pai  fofdie nd luogo di Driq^. Qodli verameoli  quello prenderano et vivo presenterano Be le  nostre, habino Kre 6000 de i danari di la  nostra, et possino trazer «o bandito de eadma di "
69,"['Oriago', 'Uriago']",283,"   MDXXy orroBBE.     ^84     Vene l'orator dil re di Franu, con li Cai di X,  al quii fo dillo la expedilioD di vilani di Uriago, et  lui fulminaiìdo non si oonlenlò, dicendo si volea pu-  nir forte e luorli la vita per aver foia tanta inzuria,  si poi dir, al re CrisUanissimo.  ^77 * j)ii Capitano di le galie di Fiandra^ sier  Zmtn Moro qnL sier Antonio, da Palermo, fo  letere di 22 Settembre. Dil zonzer suo fi con le  conserve a di 19, e di la sua navigation. Ei come in  quelli mari sono Ire armate, viddicet a la Fagagua-  na e Trapano quella dil re Catolico mal in ordine,  stala a l'impresa di Zerbi; a 1* Ausla, mia 15 di Sar-  degna, vele ^1 dil Cristianissimo re, ei a Cao Pas-  sera 4 galie e tre Tusle di turchi, unde lui nel suo  partir vera r^ardoso per venir a salvamento. "
70,"['Oriago', 'Uriago']",283,"Da poi disnar, fo Consejo di X con la Zonla, ei  sleleno sopra far provision del caso sanilo di le fu-  sie a Coron, contra sier Domen^;o Capelo prove-  dador di l' armala ; ma si aspeta sier Àlexandro Con-  tarini soraoomilo, qual fo H a Coron, é in Uislria,  vien a disarmar, f^i e quelli di la galìa saprà il lutto.  Item, scrisseno in Franza el a Uilan di la condaua-  son fata conlra quelli di Uriago, mandando la copia  di qudla, dolendosi di modi el parole di Toralor  suo é in questa lem usale a la Signoria nostra, ei  cargaodolo molto. "
71,"['Oriago', 'Uriago']",468,"Fo poste molte suspension di debiti di debitori  di perdede di dacii a le Raxon nuove di pagar come  fi aHri, indeUcei sier Hironimo Trun qu. sier Zuane,  sier Jaeomo di Prioli qu. sier Francesco e allri. ito»,  posto una gratia di sier Polo Justinian qu. sier Pie-  ro, fo soracomilo, per oblalion fece al Consejo di  X, el voria tornar : non fu presa. "
72,"['Oriago', 'Uriago']",468,"Noto. A di 18 di questo mese fo chiami, per de-  liberation presa nel Consejo di X, do contrebandieri  di buoi quali feritene ceKi saffi a Oriago, uno di  qual morite, che in termene di zorni 8 debi cooi-  parh'e, aìiter si procederi contra di loro. "
73,"['Baffo', 'neir isola di Cipro', 'Pafo']",127,"A di 24. Fo san Bortolonìio. Fo Irato il palio  a Lio, di freze, jusla la prte presa, a Tardio. "
74,"['Baffo', 'neir isola di Cipro', 'Pafo']",127,"Di sier Zuan Moro eapitanio di le gatìe ba-  starde^ date a Baffo, adì ... Zugno. Dil zonzer  suo, justa i mandati di la Signoria nostra, con galìe  . . . , meteri <^i diligentia a la custodia di quella  ixola; con altre particubrità, ut in litteris. "
75,"['Baffo', 'neir isola di Cipro', 'Pafo']",127,"Di sier Domenego Capello proredador di  l'armata, date . . . a (ft . . . Zugno. Scrive occo-  rentie etc. Item, come ha scontri tre galioni et . . .  con fanti suso dil Papa, andavano in socorso di Ro-  di ; et altre particularità ut patet. "
76,"['Baffo', 'neir isola di Cipro', 'Pafo']",127,"Di sier Angolo Màlipiero consolo di Dama-  seo, di 11 Zugno. Scrive zerdia quel cotimo, e  come, si non si provede, tutto va in rovina; e si man-  di almen di poter pagar la mila; et che1 signor Ga-  zelli ha servito la nation di saraflB 3000 per p^r  alcuni dovea aver. Item, si lamenta di Zuan Vasaio  patron di nave, qual non ha paga quello dovea, e  altri, el manda li processi, ut in litteris. "
77,"['Baffo', 'neir isola di Cipro', 'Pafo']",127,"Da poi disnar, fo Pregadi per expedir la comis-  Sion di Sindici di L^evante, \*anno via con la nave di  sier Gasparo Màlipiero, si parte Gn 4 zomi ; el me-  ler altre parte. "
78,"['Baffo', 'neir isola di Cipro', 'Pafo']",127,"Fo poi inlrato in relation di tre andono a Padoa,  videlieet sier Daniel Renier e sier ilironimo da Pe-  xaro, e il terzo sier Piero Landò, era podestà, d  qual per questo vien in Pregadi. Et sier Daniel Re-  83 nier andò e referì quello haveano visto, e di le stra-  de e di la fossa di frati di santa Juslina. Ilem, narù  zercha le fabriche. Ilavia voxe raudia etc. "
79,"['Baffo', 'neir isola di Cipro', 'Pafo']",260,"Di Brexa, di sier Fiero Trun podestà, di 30. Come ha auto notitia di uno di malfatori, qual amazò quel don Alvise .... episcopo in Bergama* | sca, el voi manifestar li altri dummodo sia lui aG-  dato. E cussi Y ha fidato, è amatalo, e subito varilo  veri a lui, e li ha dito li compagni quali sono noni-  nati in le letere; i qual non fo ledi, ma sono nu-  mero .... "
80,"['Baffo', 'neir isola di Cipro', 'Pafo']",260,"Di Cipro, di sier Alvise D'Armer luogoie-  nenie, sier Francesco Morsello et sier Zmm  Andrea Badoer consieri, date a Nieosia^ aéi  28 Lujo. Come, a di 99, per la nave, scriseno;  bora avisano esser tornato Pranoesoo Zachirii di  Aleppo, qual ha salisfato le page, et ha portato i re*  cever ; el sier Andrea Morexini qu. sier Balìslay re-  sU debilor di ducati UOOO di tal conto. "
