,Place,Column No.,Paragraph
66,"['Marano', 'FrìuliX']",556,"Et io Mario Sanudo mi parse andar in reogi e S  dir, saria bon chiarir come per nostre letere bob  d*oro havemo za conferma la paxe, et l'Onlor delo  era per alegrarsi di la soa creation et si|pbr h pua  predita ; però non si poteva quella alterar, e eoa  questo non acbadeva che lui più dovesse intrar che  la paxe si bara a tratar sia eUam col suo Re;  non parse al Colegio riconzar la parte, et fu  178, 24. "
67,"['Marano', 'FrìuliX']",556,"Dì Franga, di V Oraior nostro, date « jBbs,  a dì 3. Come, havendo auto letere di 17 Dieembm,  di rOrator nostro apresso la Cesarea Maestà aercfaa  il mandar dil conte Crìstoforo al governo di Gradi-  scha, Maran etc, e per esser di la qualità li aaria  bon non fusse mandato aedo non fusse principio di  guerra ; et perché il Re era con la Raioa e madre  e pochi de li soi a uno vilazo mia 15 loolan, loeo da  non poter habitar altri, mandò il suo Secretano a  pn^r quella Maestà voy scriver in Alemagoa che  sia revochato tal electione. Et lui Orator parlò a DM»-  signor l' Armirajo, era li a Bies, qual disse si brk  scriver al suo Orator parli a la Cesarea Maestà doq  lo mandi, saria prìncipio di novità, ei che firaueesi é  desiderosi di guerra per esser sta sema soldo qual-  che tempo. Poi disse esser venuto quel GharoD ora-  tor dì Anglia con li presenti a quel Re, e voler  in optima benivolentia con la Cfaristianissima Ml..^,  e di le cose di Scozia vorìa li oratori seozesi andas-  seno a quel Re; siche si vederà di conzar qudle eoae,  perché sono in dojudici, la illustrissima Madama  per il Re nostro e il reverendissimo cardinal Ebo-  raoense per il Re di Anglia; per il che si manda  monsignor Polit in Anglia a questo eSaeio e fìicsi  passerà fino in Scozia. Poi parlando di Roma, disse  non esser altro. Monsignor di San Marzeo Iratavm  alcune cosse di pocho momento; non é sta expedito  ancora. Scrive, il Re con la corte va a RemoraDtiuo  dove starà alcuni zorni, |k>ì si transierirà a Lioo.  Scrive, ditto orator anglico dimandò si 'I Re andava a IJon Ad abocharsi col Papa. Li fo risposto è assa' tempo non è sii al suo slato de Milan e li bisognava andar a rivederlo, e andando, forsi si abocheri col Papa a Bologna. Tamen ancora non havia concluso; 334* Ola zonto a Lion terminerà quello li parerà. Scrive, il Secrelario parlò al Re dìl conte Cristoforo, qual li disse scriverà al suo ambasator, ut supra. Eiiam parlò a Madama e li disse ut supra. Si scusa diclo Orator nostro, si cussi spesso non aviserà Ano non sii a Liou, et manda letere di TOralor nostro in Anglia."
68,"['Marano', 'FrìuliX']",557,"DiAngUa^ dil Surian orntor nostro^ date a  Londra a dì 28 Navembrio. Come ricevete no-  stre letere con li sumari dil zonzer di Torator dil  Turco per ooorinnar la paxe, e la eletion fata di  l' oralor Uinio al dito Signor, et la letera drizata al  reverendissimo Cardenal, ringraliatoria dil bon oRcio  fato per la Signoria nostra. Unde andò dal prefato  Gardena!, e li comunicò dite nove. Disse, questo Si-  gnor ha anni :25, è di bona prudenlia, saria da temer  non fosse come il padre; poi 11 de la letera di la Si-  gnoria con parole acomodate. Quella lela, ringratiò  la Signoria offerendosi etc. Poi disse, aver il Papa  voi sguizari per la impresa di Ferara, et che il re di  Pranza, ni la Signoria nostra doveva soportar, ni  etiam el suo Re li piace per esser di nominati per  dita Maestà in la Itga et paxe con Pranza fala ; et che  l'ha scrito al Papa, con altre parole indicative la  mala contenteza di questo. Poi li disse, tien il re Cri-  stianissimo non vera in Italia, et che la Cesarea Ma-  jesià, fato le visite con il serenissimo re di Hongaria  el Polonia et lo illustrissimo Infante suo fradelo nel  qoal é mandata madama Anna sorela dil re di Hon-  garia, le qual viste sarano a meza Quaresema, an-  derà in Spagna per cessar quelli tumulti, e lasserà  vicario imperiai dito Infante, perché cussi é con-  tento il ducha di Saxooia al qual pareva convenisse  questo cargo. Poi disse, che *l conte Cristoforo ve-  niva in Friul al governo di quelli lochi mandato a  requisition dil cardenal Curzense ch'é suo cugnato,  zoé di Maran et Gradischa, che sono di la Signoria  nostra. "
69,"['Marano', 'FrìuliX']",584,"Di Udene, di sier Francesco Donado ti ca-  valier, luogotenente in la Patria, di 21. Come,  in execution di le teiere di la Signoria nostra, disse  al magniRco capitano cavalier di la Volpe, andasse  a stanziar in Cividal. Il qual rispose adderi oiolto  volentieri, et ha mandato a preparar le fttansie ; ma  voria le chiave di le porte in le man, qual lieo quel-  la comunità, /fem, ha dito a Cesare sao fradelo,  fazi venir in Udene alozar li 18 homeot d*»rme, et  (Hissl fari. Scrive di capi di siratioti a far ei aimilc.  Item, et cavalier di la Volpe li In dito li cavali in  Cividal noh fìi miHa, meglio saria Canti fonti. EI ba  mandalo uno suo a Postoyna loco dfl odate Cristo-  fbro per saper la sua venuta; el qual conte Cristoforo  non é ancora zonto, et se divulga verik eoa 100 ca-  vali todeschi, licei votìa lui menar corrati, ma to-  deschi non voleno eorvali, et lui li meacri e non  sarà altro. Scrive, in Maran, Gradischa et Gorida,  poleno esser da 1 SO in 200 l^nii, a lercha 30 ca*  vali di todescbi. "
70,"['Marano', 'FrìuliX']",584,"Dil Zante^ di sier Aìmse PiMama9k> prò-  vedador, di 9 Zener. Come i auto avisi 4ì Patras  e Coron, el Signor luteo novo è morl<H e che per  la motion di la Soria, tuttavia passa croie su la Na-  tòlia, et é sii fato comandanieiito le zente stagino in  ordene. Item, ha di Modon, aspetavanoGhararoamet  corsaro, dovea venir a levar turchi su V armada ha  di galle fbste e altri navHi al numero 99, e dicono  voler venir a luor il Eante. Lui h ogiri proTision e  sti vigilante. "
71,"['Marghera', 'Margera']",111,"Fo poi posto, per sier Antonio Condolmer, sier  Gasparo Malipiero, sier Marin Morexini provedadori  sora le aque, una parte de avrir il cavo di Margen,  con li modi ut in parte. Andò in renga sier Moisé  Venier, dicendo è materia di gran consideration et  impoctantia, et era t)on dar tempo che si pensase etc.  "
72,"['Marghera', 'Margera']",112,"Fo poi posto, per sier Antonio Condolmer, sier Gasparo Malipiero, sier Marin Morexini provedadori sora le aque, una parte de avrir il cavo di Margen, con li modi ut in parte. Andò in renga sier Moisé Venier, dicendo è materia di gran consideration et impoctantia, et era t)on dar tempo che si pensase etc.   Pariò sier Gasparo Malipiero narando la cossa, fa-  cendo lezer molte deposition etc. El volendo man*  dar la parte, sier Marco Antonio lioredan, qual è  slato sora le aque e fé' lui far il cavo a Margera,  andò in renga, contradicendo tal opinion, e si dove-  ria far deaegni e veder ben la cossa, el non corer a  furia, e far uno Golegio di 30 come fa fato altre  fiale. Et venuto zoso, discordo fu terminato indusiar  questa materia per esser di summa importantia. "
73,"['Marghera', 'Margera']",163,"Poi fo dato, per li Provedadori som le aque,  sier Antonio Condolmer, sier Gasparo Malipiero,  sier Mann Morexiiii, un dis^o per uno di quelli  erano ip Pregadi, fato a stampa, ne hanno fato far  950, li costa ducali 11, aziò tutti vedano dove vote-  no mandar le acque dolze per una allra via, e rom-  per il cavo di Margera, e si possi andar con barcba  fino a Mestre. "
74,"['Marghera', 'Margera']",163,"Poi parto sier Mario Morcxini benissiipo, eoa  gran voie et li dele gran bole, et che 1 parla\*a  perchè sier Lorenzo Minio fradelo di so' zen^ro  havia ana hostaria a Margera, et fé' lezer una ler  tera che '1 ditto scrive a sier Jacomo di la f da  Mestre di questa materia, viddieet esso sier Lo-  reozo Minio, che lenisse modo non si levasse il cavo,  saria danno di T hostaria di Margera. Poi parlò su  la materia, dicendo le rason e V optimo (hitto se-  guirà ; di che si portò benissioH); Andò la parte: 17 di i|o, 1^^ di si, et lu 17 non sincere, la copia di In qual detiberitioD poterò qui avanti.terò qui avanti."
75,"['Marghera', 'Margera']",169,reteriM anni serate le aque dolce a Margera et fato 
76,"['Marghera', 'Margera']",169,li di terreo! si lezieri da Margera a Liza Fusina che 
77,"['Marghera', 'Margera']",169,"nec non al ponte di Margera. Et perché, facto dicto "
78,"['Marghera', 'Margera']",169,Botenigo el cavamento de Margera e Liza Fusina re- 
79,"['Marghera', 'Margera']",170,"vadino suso quanto pili le pono, et habiNo più corso a le Ucune nostre, et siano causa de extirpar tutte le  canne nassule si nel dicto alveo novo come in ditti 113*  canali, cbe sarà total beneficio non solum di le La-  cune nostre predite, ma etiam purificazion de Taere  di questa nostra cita. Nec non sia cavala la fossa  chiamata la Gradenica, la qual é apresso la strata re-  cto tramite fino al canal di san Lorenzo di Mestre.  Et da mo' sia preso : che in primis et ante om-  nia principiar si debia el ditto cavamento novo di  le pertege 301 1 cum li arzeri potenti da resister da  quella banda a le aque dolze che penetrar non pos-  sino in la lacuna nostra, et similiter che da quella  banda fortificar et reparar se debia li arzeri de la  Brenta per il medemo effeclo, et similiter la De-  steoa cbe va a la via del Dexe, come di sopra e dicto.  Quo facto^ remover se debia el Caro et Tarzere dove  é fuiKlato esso Caro de Margera per aprir la via a le  aque salse, et non pi*ima per alcun modo : decbia-  rando che tutte le terre che al presente non sono  lavorale non se possino redur a cultura, ma riman-  gino tutte a pradi, dovendose però obturar et stro-  par tutte le gore et sboradori cbe cadauna di dito  terre lavorate bavesseno, le qual butasseno in alcun  de li canali preditti, cussi da la banda del Botenigo  verso Mestre, come da li arzeri de la Brenta fino al  Botenigo, da la dita cava in zoso verso le acque  salse, aziò iK)n sia dannificata la Laguna nostra, sotto  irreniissibel pena de perder le terre, le qual ipso  facto se intendino esser confiscato in la Signoria  nostra, un terzo de le qual sìa de li acusador e li  doi terzi de V oiieio nostro sopra le Aque, da esser  convertilo el tracio de quelle a beneficio di la La-  cuna nostra. Et siano tonuti li Savii nostri sora le  aque presenti e futuri circha diete |)ene a exequir la  presento deliberation, sotto debito de sacramento et  pena di ducati 500. "
80,"['Marghera', 'Margera']",171,"Fo publicato la parte presa in Pregadi di quelli  hanno comprato possessiotl sul Poleseue e aque di  Bassan radino a pagar in termine zorni t&, aliter  sarano mandati delatori et pagerano con 95 per  tOO di peda.  11^* Adì 10, Lùm. Iti questa matiua, lo mi partii  per Gastelfrancbo con alcuni pairici, steli a Treviso  6 giorni eon grandissimo piaceri al il Sabato lutti  ritornamo. In questo mezo fo queste note. "
81,"['Marghera', 'Margera']",171,"Da poi disnar, fo Consejo di X semplice, et pre-  seno di retenir do zenlilhomeni sier 2uan Maria  2orzl qn. éiet Ruberto el sier Zuan Lolin qu. sier  Anzolo e alcun! altri, per certa cuslion fata in Cana-  regió a le noze in òha* Rutìer, et cussi fono retenuti.  Tochù il Cólégio sier Nicolò Vekìier consier, siér Hi«  chiel Salamon cao di }t, sier Mario Corner inquisi-  tore sier Francesco da Pexaro avogador, ma fo sier  Lorenzo Bragadin. Et in Quaranlia criminal, per sier  Maphio Lion olim avogador fo tajalo uno spazo di  Quaranlia aìias fato de poner in exilio uno Marco  Bologna visentino, par era zago di prima tonsura fato  con bolle false et uno breve dil Papa ledo in questa  materia; siche fo preso di remeterlo al judice eccle-  siaslioo, non senta grandissime pr^hiere a li XL. "
82,"['Marghera', 'Margera']",189,"L't^ck) nostro sopra le aque «vanti il princi[HO  di la guarà proxima passata, per parie prese ne gli  Coostgli, fu sutragalo ne le couduiasoa fale in di-  versi liNgi dì le cita nostra da Terra feroia, le quii  SGOSS9 roroo spese in la cavalìou di la Brenta et de  Muigera e allh lavori iunc oceurrentes; et W-  teritie in esso offllio se alrovano molle leraiina-  liOD «lei Savii existeuL in quello, che hanno comulato  h pena di baudiU ad tempus dei luogi nostri, et  eaai iNodi in pena pecuniaria convertirli con bona  recuperalio» di danari necessarii ad esso officio. Et  porciti, se avanti la guerra è sta observala lai via  per non dar grave» ad alcun per causa de ritrovar  danaio mollo più è al preseule, da poi la guera, ra-  lioDabile, se dia et poi imitar la anlìdetla Torma ve-  deudosi le urgente necessità di proveder in la ma-  laria di le aque senza graveze, per le cason el rispeli  ad oguaao maoifèsti ; però l'anderà parte : che i pre-  £iU Savii Doelrì possino venir a questo Conscjo over  si Consto di XL con le opinion sue, et meler de  nHQuiar le pene di bandi ad tempua et non perpe-  ^» beli per i reclori nt^i dì Terra ferma, in quella  pena pecuniaria che parerà conveniente, legendo prì-  ""^ b parte da esser messa nel Colegio nostro justa  11 aolìto, dediiarando che dille non se intendano  P*^se, taira con i do leni di le balole di esso Con-  ■^; 117,27,0. "
83,"['Marghera', 'Margera']",266,"Poi sier Marin Moresini savio sora le aque andò 169  in renga, et fece un gran discorso zercha la impor-  tanlia di le aque, narando la execution di la parie  come havevano aClado zoé dado a far le do cave a  Margera fino a Mestre che oosla^-ano (ulte do zerca  ducati 10 milia, dicendo bisogna danari, et ne ha-  veaoo trova dil vender di trageti uua quantità, e di  altre cosse, et voleano inlrar in quelli hanno aterrà  e fatto possession a li lidi con il sabion di la Signo-  ria, et vdeoo far andar la Brenta per Talveo nuovo  eome fo deliberato, ma voleano denari, senza i qual  non poleno far nulla. Però veleno meter alcune  parte, videlieet di vender oflidi si fa per li signori,  sospender le expectatìve fate, far Vita hebreo possi  venir in questa (erra e voi donar ducati 3ó0, e altro,  e meter quella parte dil rambiar di bandi, justifi-  candose le parte messene li altri Pregadi esser jusle,  et lieet per missier Inerenze Bragadin avogador era  sia impedito, havìa aulorì(à Toficio. El fé' lezer la  creazion dil 1501 nel Conscjo di X, di tre Savii sora  le aque, quali venisseno nel Consejo di X. Jtem^ dil  1505 come fu data autorità di meter parie con un  Coisier et Cao di X. Jfem, dil 1515, poi irata la  materia di le aque e falò uno Colcigio di 15, quali nel  Colegio di la Signoria trali tal materia ; fé* lezer la  parte, non si poi asolver uno se oon per via di gra-  tis ; fo molto loogo, sté più di do bore io renga, et  venuto zoso : "
84,['Mestre'],35,"Queste è per grafia.     Castelan a la Sarasinesctia di Padoa, fraddi qu. sier  Zuan Malipiero mori a Hodon.  Castelan a Mestre, foli di sier Alvise Micfaiel mori a "
85,['Mestre'],120,"Fu posto, ozi, per li Consieri, una taja per letere di sier Andrea Foscolo podestà et capitano di Crema, di 2 dil presente, di certo homicidio seguito perma, di 2 dil presente, di certo homicidio seguito per Batista dil Soldato in la persona dil qu. Joanne Campagnalio ut in litteris: che 'I possi di novo proclamarlo et meterio in bando di terre e lochi, e di questa cita, et con taja vivo lire 600, morto lire 300, e lì soi beni siano conGscati ut in parte. Ave 1 47 di si, 7 di no. 78 In questo zorno, per Colegio, fo scrito a l'Orator nostro in Corte: come il Pontefice za do anni pertor nostro in Corte: come il Pontefice za do anni per sue bolle ne rafermò la eletion di piovani di questa ella da esser confirmati per Soa Santità, ma fo pretermesse de nominar le Contrade, videlicet Mu-termesse de nominar le Contrade, videlicet Mu nì n, Mazorbo, Torzelo e Malamocho, che sono an-  nesse con questa cita nostra; pertanto voy instar il  Papa dechiarì questo instesso modo si observi in li  piovani da esser electi in le pieve di ditte Contrade.  Et a di 18 di questo, fo sento a sier Alvise Sa-  lamon podestà di Torzelo, in risposta di soe di 16,  zercha il monasterio di San Cornelio et San Qpriano  di Buran di mar, qual va in mina perchè non si  celebra, e sarra bon farne provision etc. Però li fu  scrito, per Colegio, sequestri le intrade e di danari  sia reparala la chiesa et monasterio che'l non rovini.  Itemj a di 17 fo scrito a sier Alvise Gradenigo  orator nostro in corte : come parli al Papa perché  ditto monasterio è in comenda a domino Gratian di  Gratiani, qual è residente li a Roma e raro vei nun-  quatn si celebra e tutto va in mina, et il meglio  sarta che uno monasterio di done observante di San  Arian apresso Torzelo, le qual per il mal ajere che  vi é stanno pid di la Vs dil tempo esse donne fuora  del ditto monastero, perchè vedi il Papa concedi  ditto monasterio di San Cornelio et Cypriano qual  sia unido con San Arian, con dar pension onesta al  prefato domino Gratian, et questa bona opera sarà  la reformation dil monastero di San Arian. "
86,['Mestre'],120,"A dì 21 dito. Vene in Colegio sier Valerio Mar-  zello savio a Terra ferma, tomaio di le monstre fate  a Cotogna et Montechiarì, parti di qui a di primo di  questo e fato a tutte le zente d'arme, mancha il Co-  vernador qual dice voleva far a Mestre questo Sep- "
87,['Mestre'],163,"Fu posto, per li ditti, una teiera a TOrator no-  stro in pranza, come li mandemo quanto scrìvemo  in Fiandra ut supra^ aziò comunichi con la Cristia-  nissima Uaestà, e che inteso per sue quella Maestà  mandava orator a la Cesarea Maestà, eiiam nui  manderemo il nostro electo za uno anno e mezo in  loco dil nostro é li za da tanto tempo, né liavemo  mai voluto expedirlo per andar in ogni action uniti  con Soa Maestà Cristianissima etc ut in ìitteris. Ei  fu presa senza parlar altramente. "
88,['Mestre'],163,"Poi fo dato, per li Provedadori som le aque,  sier Antonio Condolmer, sier Gasparo Malipiero,  sier Mann Morexiiii, un dis^o per uno di quelli  erano ip Pregadi, fato a stampa, ne hanno fato far  950, li costa ducali 11, aziò tutti vedano dove vote-  no mandar le acque dolze per una allra via, e rom-  per il cavo di Margera, e si possi andar con barcba  fino a Mestre. "
89,['Mestre'],163,"Poi parto sier Mario Morcxini benissiipo, eoa  gran voie et li dele gran bole, et che 1 parla\*a  perchè sier Lorenzo Minio fradelo di so' zen^ro  havia ana hostaria a Margera, et fé' lezer una ler  tera che '1 ditto scrive a sier Jacomo di la f da  Mestre di questa materia, viddieet esso sier Lo-  reozo Minio, che lenisse modo non si levasse il cavo,  saria danno di T hostaria di Margera. Poi parlò su  la materia, dicendo le rason e V optimo (hitto se-  guirà ; di che si portò benissioH); Andò la parte: 17 di i|o, 1^^ di si, et lu 17 non sincere, la copia di In qual detiberitioD poterò qui avanti.terò qui avanti."
90,['Mestre'],169,"lontanar de le pallude nostre le aque dolce, le qual "
91,['Mestre'],169,SODO roti e conducooo terreni ne le Lacune nostre 
92,['Mestre'],169,"ta cbe quodammodo est errar pejor priore, e sia "
93,['Mestre'],169,"^3i Mestre, che è cavamento di pertege 201 i da quella "
94,['Mestre'],169,per el dito alveo di Mestre; el aciò quella possi me- 
95,['Mestre'],169,omU la Desfeoa che è de là da Mestre per condur 
96,['Mestre'],170,"vadino suso quanto pili le pono, et habiNo più corso a le Ucune nostre, et siano causa de extirpar tutte le  canne nassule si nel dicto alveo novo come in ditti 113*  canali, cbe sarà total beneficio non solum di le La-  cune nostre predite, ma etiam purificazion de Taere  di questa nostra cita. Nec non sia cavala la fossa  chiamata la Gradenica, la qual é apresso la strata re-  cto tramite fino al canal di san Lorenzo di Mestre.  Et da mo' sia preso : che in primis et ante om-  nia principiar si debia el ditto cavamento novo di  le pertege 301 1 cum li arzeri potenti da resister da  quella banda a le aque dolze che penetrar non pos-  sino in la lacuna nostra, et similiter che da quella  banda fortificar et reparar se debia li arzeri de la  Brenta per il medemo effeclo, et similiter la De-  steoa cbe va a la via del Dexe, come di sopra e dicto.  Quo facto^ remover se debia el Caro et Tarzere dove  é fuiKlato esso Caro de Margera per aprir la via a le  aque salse, et non pi*ima per alcun modo : decbia-  rando che tutte le terre che al presente non sono  lavorale non se possino redur a cultura, ma riman-  gino tutte a pradi, dovendose però obturar et stro-  par tutte le gore et sboradori cbe cadauna di dito  terre lavorate bavesseno, le qual butasseno in alcun  de li canali preditti, cussi da la banda del Botenigo  verso Mestre, come da li arzeri de la Brenta fino al  Botenigo, da la dita cava in zoso verso le acque  salse, aziò iK)n sia dannificata la Laguna nostra, sotto  irreniissibel pena de perder le terre, le qual ipso  facto se intendino esser confiscato in la Signoria  nostra, un terzo de le qual sìa de li acusador e li  doi terzi de V oiieio nostro sopra le Aque, da esser  convertilo el tracio de quelle a beneficio di la La-  cuna nostra. Et siano tonuti li Savii nostri sora le  aque presenti e futuri circha diete |)ene a exequir la  presento deliberation, sotto debito de sacramento et  pena di ducati 500. "
97,['Mestre'],187,"Fu posto, per li ditti, atento li casamenti di foli  sopra Mestre non recase per la diversion di le  acque e li moKni di la Signoria nostra in Mestre, e a  r invernata inondar la via dil Teragio, per tanto sia  preso di vender li ditti foli al publico incanto, facen-  do br prima le proclame : 164, 24. "
98,['Mestre'],266,"Havemo sopraseduto in la expeditione dil presente brigantino, axpectando alcuni nostri noncii disente brigantino, axpectando alcuni nostri noncii di diveru lochi, et eri aemo stati advisati da persone Gde digne che Tarmala dil Turcho prò majori par-  te é dismessa, et ha licentialo le gente da remo. Ta-  men de li nostri vicini che erano aodati in Constan-  tinopoli per (ale effecto nissuno è ancora tornalo; et  se afferma che manderà fuora poclù navilii, quali  non passerano lo numero di 40, per la guardia de  sui porli. Dicono ancora che le gente terrestre pas-  sano da la Grecia in la Anatolia per andar contra il  Soph), havendo trovalo alcuni de li soi prìndpaìi che  lenivano intelligentia con dito Sophi. Noi staremo  atenli a quello succederà, e perveiieodo a nostra no-  (i(ia alcuna cossa impor(an(e, la faremo sapere a le  Maguificenlie Vostre, qu€B mleant felices.  Data Sodi, die 30 Junii 1520.  Subscriptio "
99,['Mestre'],266,"Poi sier Marin Moresini savio sora le aque andò 169  in renga, et fece un gran discorso zercha la impor-  tanlia di le aque, narando la execution di la parie  come havevano aClado zoé dado a far le do cave a  Margera fino a Mestre che oosla^-ano (ulte do zerca  ducati 10 milia, dicendo bisogna danari, et ne ha-  veaoo trova dil vender di trageti uua quantità, e di  altre cosse, et voleano inlrar in quelli hanno aterrà  e fatto possession a li lidi con il sabion di la Signo-  ria, et vdeoo far andar la Brenta per Talveo nuovo  eome fo deliberato, ma voleano denari, senza i qual  non poleno far nulla. Però veleno meter alcune  parte, videlieet di vender oflidi si fa per li signori,  sospender le expectatìve fate, far Vita hebreo possi  venir in questa (erra e voi donar ducati 3ó0, e altro,  e meter quella parte dil rambiar di bandi, justifi-  candose le parte messene li altri Pregadi esser jusle,  et lieet per missier Inerenze Bragadin avogador era  sia impedito, havìa aulorì(à Toficio. El fé' lezer la  creazion dil 1501 nel Conscjo di X, di tre Savii sora  le aque, quali venisseno nel Consejo di X. Jtem^ dil  1505 come fu data autorità di meter parie con un  Coisier et Cao di X. Jfem, dil 1515, poi irata la  materia di le aque e falò uno Colcigio di 15, quali nel  Colegio di la Signoria trali tal materia ; fé* lezer la  parte, non si poi asolver uno se oon per via di gra-  tis ; fo molto loogo, sté più di do bore io renga, et  venuto zoso : "
100,['Mirano'],169,"aedi et pessimo aere, ma etiatn aterano, fu ne li "
101,['Mirano'],169,"I fiume vien da Mirao el la Brentella nel Botenigo, "
102,['Murano'],119,"Et poi andò a risponder sier Andrea di Prioli  savio a Terra ferma, et detnun parlò sier Antonio  Grìmani procurator, dicendo Thora era tarda, é  bon far bon pensier, non é da lassar questo parlido,  la Germania è il late di questa terra etc. Et per  r bora tarda fo rimesso a doman, con la solita cre-  denza. "
103,['Murano'],120,"Fu posto, ozi, per li Consieri, una taja per letere di sier Andrea Foscolo podestà et capitano di Crema, di 2 dil presente, di certo homicidio seguito perma, di 2 dil presente, di certo homicidio seguito per Batista dil Soldato in la persona dil qu. Joanne Campagnalio ut in litteris: che 'I possi di novo proclamarlo et meterio in bando di terre e lochi, e di questa cita, et con taja vivo lire 600, morto lire 300, e lì soi beni siano conGscati ut in parte. Ave 1 47 di si, 7 di no. 78 In questo zorno, per Colegio, fo scrito a l'Orator nostro in Corte: come il Pontefice za do anni pertor nostro in Corte: come il Pontefice za do anni per sue bolle ne rafermò la eletion di piovani di questa ella da esser confirmati per Soa Santità, ma fo pretermesse de nominar le Contrade, videlicet Mu-termesse de nominar le Contrade, videlicet Mu nì n, Mazorbo, Torzelo e Malamocho, che sono an-  nesse con questa cita nostra; pertanto voy instar il  Papa dechiarì questo instesso modo si observi in li  piovani da esser electi in le pieve di ditte Contrade.  Et a di 18 di questo, fo sento a sier Alvise Sa-  lamon podestà di Torzelo, in risposta di soe di 16,  zercha il monasterio di San Cornelio et San Qpriano  di Buran di mar, qual va in mina perchè non si  celebra, e sarra bon farne provision etc. Però li fu  scrito, per Colegio, sequestri le intrade e di danari  sia reparala la chiesa et monasterio che'l non rovini.  Itemj a di 17 fo scrito a sier Alvise Gradenigo  orator nostro in corte : come parli al Papa perché  ditto monasterio è in comenda a domino Gratian di  Gratiani, qual è residente li a Roma e raro vei nun-  quatn si celebra e tutto va in mina, et il meglio  sarta che uno monasterio di done observante di San  Arian apresso Torzelo, le qual per il mal ajere che  vi é stanno pid di la Vs dil tempo esse donne fuora  del ditto monastero, perchè vedi il Papa concedi  ditto monasterio di San Cornelio et Cypriano qual  sia unido con San Arian, con dar pension onesta al  prefato domino Gratian, et questa bona opera sarà  la reformation dil monastero di San Arian. "
104,['Murano'],120,"Et andò prima in renga sier Zorzi Corner el  cavalier, procurator, savio dil Consejo. Venuto  zoso, sier Zorzi Emo procurator parloe laudando  le opinion di Savii, non fazando molta stima di "
105,['Murano'],546,"In questo zorno, el signor principe di Salerno  (Bisognano) andò famigliarmente vedendo la Mar-  zaria, qual fu ben conzada. É stalo a TArsenal, ha  visto a far veri a Muran, e sta su questi piazeri. "
106,['Murano'],546,"Adì 15. Se intese, in questa note il Doxe non  è sia ben. Et sier Andrea Grill procurator, per le noze  ha fato per sua neza, fece uno pasto a quaranta zen-  lilhomeni di primi di la terra. Vi fu tre Procuratori,  sier Zorzi Corner, sier Alvise Pixani, et lui, poi il  resto di Colegio, di Consejo di X, et altri di primi  di la terra et sui parenti. Etiam altri fono pasti; si-  che la terra é in gran morbedeza. "
107,['Murano'],546,"Se intese, in Colegio, per lelere dil cavalier di la  Volpe, date in Udene a di . . . scrite al suo canze-  lier, come il conte Cristoforo Frangipani era zonto  al governo di Maran. "
108,"['Oriago', 'Uriago']",66,"Noto. A di 33, a requisilion di Torator dil Chri-  stianissimo re, qual solicila la cosa di villani di Uria-  go, e per Colegio li fo fato una patente che dove se  ritrovi ditti villani facinorosi di Urìago che amazò  quelli signori francesi li debano far retenir eie. El  nota, fo assa' parole in Colegio per li villani erano  sta lassali di Cabioni, dicendo non si dovea lassar  senza suo voler. "
109,"['Oriago', 'Uriago']",66,"A dì 26. La matina fo letere di Hongaria df 43  sier Lorenzo Orio dolor, orator nostro^ date a  Buda, a dì 6 Lujo, Avisa, come turchi hanno  preso uno caslelo vicino a Jayza; oh* el Ban di Jayza  li fo contra, el qual fo preso da ditti turchi con oc-  cision di molti : siche, siben sono in trieve con tur-  chi, é pezo si fosse in guerra. Scrive, la Maestà dil  Re si parte el va in Possonia per esser a parla-  mento con el barba re di Poiana, et partirà a di . . ,  el qual Re o acordalo col Gran maistro di Prussia,  e per il Stalo tien li é fatto suo tributario. Scrive  altre parlicularilà, come diffuse dirò di sotto. "
110,"['Oriago', 'Uriago']",180,"^ A i^. Fo Santa f. Fo ìetere di Berna, H  V Orator nastro, di 10. Come era stalo dd Apa  a suplictr Soa Santità volesse dar Ueenlia si poiasK  proceder contra quelli fono presi io chiesia t Sko  Nicolò, per il caso seguite a Ori^o oooira fi do pa-  loni francesi, el che monsignor di Pio ordordi  re Christianiasimo etiam ha parlato d Papa di qm-  sto, e cussi il Papa ha concesso e fato brievi, ^ad fi  manda. Item, il Papa ha dispensa per co neiato r iu fi  beneGcì dil reverendissimo cardind Estense detadd^  zoé a questi che sarano notadi in usa pofia qà  avanti. Scrive, il Papa è stato a Santa Maria di Fa-  puk) con li cardinali et oratori, erano  cavali, dove Soa Santità side in chiesia un poeo  lo che si disse alcune oratione, d pd ritorno t pa-  lazo. Havìa trista dera, pur dice sta beo. E lai Oko-  tor nostro visitò Soa Santità, itoo, manda il feiefe  di quelli ladri è sta presi, quali si voleano:  prdi, d voi sì obserri in questi la (botta) "
111,"['Oriago', 'Uriago']",199,"Da poi disnar, fo Conseijo di X per expedir li  presonieri vilani di Uriago. Fo con la Zonta, et non  vi fu il Doxe. "
