,Place,Column No.,Paragraph
24,"['Marghera', 'Margera']",112,"Fo poi posto, per sier Antonio Condolmer, sier Gasparo Malipiero, sier Marin Morexini provedadori sora le aque, una parte de avrir il cavo di Margen, con li modi ut in parte. Andò in renga sier Moisé Venier, dicendo è materia di gran consideration et impoctantia, et era t)on dar tempo che si pensase etc.   Pariò sier Gasparo Malipiero narando la cossa, fa-  cendo lezer molte deposition etc. El volendo man*  dar la parte, sier Marco Antonio lioredan, qual è  slato sora le aque e fé' lui far il cavo a Margera,  andò in renga, contradicendo tal opinion, e si dove-  ria far deaegni e veder ben la cossa, el non corer a  furia, e far uno Golegio di 30 come fa fato altre  fiale. Et venuto zoso, discordo fu terminato indusiar  questa materia per esser di summa importantia. "
25,"['Marghera', 'Margera']",163,"Poi fo dato, per li Provedadori som le aque,  sier Antonio Condolmer, sier Gasparo Malipiero,  sier Mann Morexiiii, un dis^o per uno di quelli  erano ip Pregadi, fato a stampa, ne hanno fato far  950, li costa ducali 11, aziò tutti vedano dove vote-  no mandar le acque dolze per una allra via, e rom-  per il cavo di Margera, e si possi andar con barcba  fino a Mestre. "
26,"['Marghera', 'Margera']",163,"Poi parto sier Mario Morcxini benissiipo, eoa  gran voie et li dele gran bole, et che 1 parla\*a  perchè sier Lorenzo Minio fradelo di so' zen^ro  havia ana hostaria a Margera, et fé' lezer una ler  tera che '1 ditto scrive a sier Jacomo di la f da  Mestre di questa materia, viddieet esso sier Lo-  reozo Minio, che lenisse modo non si levasse il cavo,  saria danno di T hostaria di Margera. Poi parlò su  la materia, dicendo le rason e V optimo (hitto se-  guirà ; di che si portò benissioH); Andò la parte: 17 di i|o, 1^^ di si, et lu 17 non sincere, la copia di In qual detiberitioD poterò qui avanti.terò qui avanti."
27,"['Marghera', 'Margera']",169,reteriM anni serate le aque dolce a Margera et fato 
28,"['Marghera', 'Margera']",169,li di terreo! si lezieri da Margera a Liza Fusina che 
29,"['Marghera', 'Margera']",169,"nec non al ponte di Margera. Et perché, facto dicto "
30,"['Marghera', 'Margera']",169,Botenigo el cavamento de Margera e Liza Fusina re- 
31,"['Marghera', 'Margera']",170,"vadino suso quanto pili le pono, et habiNo più corso a le Ucune nostre, et siano causa de extirpar tutte le  canne nassule si nel dicto alveo novo come in ditti 113*  canali, cbe sarà total beneficio non solum di le La-  cune nostre predite, ma etiam purificazion de Taere  di questa nostra cita. Nec non sia cavala la fossa  chiamata la Gradenica, la qual é apresso la strata re-  cto tramite fino al canal di san Lorenzo di Mestre.  Et da mo' sia preso : che in primis et ante om-  nia principiar si debia el ditto cavamento novo di  le pertege 301 1 cum li arzeri potenti da resister da  quella banda a le aque dolze che penetrar non pos-  sino in la lacuna nostra, et similiter che da quella  banda fortificar et reparar se debia li arzeri de la  Brenta per il medemo effeclo, et similiter la De-  steoa cbe va a la via del Dexe, come di sopra e dicto.  Quo facto^ remover se debia el Caro et Tarzere dove  é fuiKlato esso Caro de Margera per aprir la via a le  aque salse, et non pi*ima per alcun modo : decbia-  rando che tutte le terre che al presente non sono  lavorale non se possino redur a cultura, ma riman-  gino tutte a pradi, dovendose però obturar et stro-  par tutte le gore et sboradori cbe cadauna di dito  terre lavorate bavesseno, le qual butasseno in alcun  de li canali preditti, cussi da la banda del Botenigo  verso Mestre, come da li arzeri de la Brenta fino al  Botenigo, da la dita cava in zoso verso le acque  salse, aziò iK)n sia dannificata la Laguna nostra, sotto  irreniissibel pena de perder le terre, le qual ipso  facto se intendino esser confiscato in la Signoria  nostra, un terzo de le qual sìa de li acusador e li  doi terzi de V oiieio nostro sopra le Aque, da esser  convertilo el tracio de quelle a beneficio di la La-  cuna nostra. Et siano tonuti li Savii nostri sora le  aque presenti e futuri circha diete |)ene a exequir la  presento deliberation, sotto debito de sacramento et  pena di ducati 500. "
32,"['Marghera', 'Margera']",266,"Poi sier Marin Moresini savio sora le aque andò 169  in renga, et fece un gran discorso zercha la impor-  tanlia di le aque, narando la execution di la parie  come havevano aClado zoé dado a far le do cave a  Margera fino a Mestre che oosla^-ano (ulte do zerca  ducati 10 milia, dicendo bisogna danari, et ne ha-  veaoo trova dil vender di trageti uua quantità, e di  altre cosse, et voleano inlrar in quelli hanno aterrà  e fatto possession a li lidi con il sabion di la Signo-  ria, et vdeoo far andar la Brenta per Talveo nuovo  eome fo deliberato, ma voleano denari, senza i qual  non poleno far nulla. Però veleno meter alcune  parte, videlieet di vender oflidi si fa per li signori,  sospender le expectatìve fate, far Vita hebreo possi  venir in questa (erra e voi donar ducati 3ó0, e altro,  e meter quella parte dil rambiar di bandi, justifi-  candose le parte messene li altri Pregadi esser jusle,  et lieet per missier Inerenze Bragadin avogador era  sia impedito, havìa aulorì(à Toficio. El fé' lezer la  creazion dil 1501 nel Conscjo di X, di tre Savii sora  le aque, quali venisseno nel Consejo di X. Jtem^ dil  1505 come fu data autorità di meter parie con un  Coisier et Cao di X. Jfem, dil 1515, poi irata la  materia di le aque e falò uno Colcigio di 15, quali nel  Colegio di la Signoria trali tal materia ; fé* lezer la  parte, non si poi asolver uno se oon per via di gra-  tis ; fo molto loogo, sté più di do bore io renga, et  venuto zoso : "
33,['Mestre'],35,"Queste è per grafia.     Castelan a la Sarasinesctia di Padoa, fraddi qu. sier  Zuan Malipiero mori a Hodon.  Castelan a Mestre, foli di sier Alvise Micfaiel mori a "
34,['Mestre'],120,"A dì 21 dito. Vene in Colegio sier Valerio Mar-  zello savio a Terra ferma, tomaio di le monstre fate  a Cotogna et Montechiarì, parti di qui a di primo di  questo e fato a tutte le zente d'arme, mancha il Co-  vernador qual dice voleva far a Mestre questo Sep- "
35,['Mestre'],163,"Poi fo dato, per li Provedadori som le aque,  sier Antonio Condolmer, sier Gasparo Malipiero,  sier Mann Morexiiii, un dis^o per uno di quelli  erano ip Pregadi, fato a stampa, ne hanno fato far  950, li costa ducali 11, aziò tutti vedano dove vote-  no mandar le acque dolze per una allra via, e rom-  per il cavo di Margera, e si possi andar con barcba  fino a Mestre. "
36,['Mestre'],163,"Poi parto sier Mario Morcxini benissiipo, eoa  gran voie et li dele gran bole, et che 1 parla\*a  perchè sier Lorenzo Minio fradelo di so' zen^ro  havia ana hostaria a Margera, et fé' lezer una ler  tera che '1 ditto scrive a sier Jacomo di la f da  Mestre di questa materia, viddieet esso sier Lo-  reozo Minio, che lenisse modo non si levasse il cavo,  saria danno di T hostaria di Margera. Poi parlò su  la materia, dicendo le rason e V optimo (hitto se-  guirà ; di che si portò benissioH); Andò la parte: 17 di i|o, 1^^ di si, et lu 17 non sincere, la copia di In qual detiberitioD poterò qui avanti.terò qui avanti."
37,['Mestre'],169,"^3i Mestre, che è cavamento di pertege 201 i da quella "
38,['Mestre'],169,per el dito alveo di Mestre; el aciò quella possi me- 
39,['Mestre'],169,omU la Desfeoa che è de là da Mestre per condur 
40,['Mestre'],170,"vadino suso quanto pili le pono, et habiNo più corso a le Ucune nostre, et siano causa de extirpar tutte le  canne nassule si nel dicto alveo novo come in ditti 113*  canali, cbe sarà total beneficio non solum di le La-  cune nostre predite, ma etiam purificazion de Taere  di questa nostra cita. Nec non sia cavala la fossa  chiamata la Gradenica, la qual é apresso la strata re-  cto tramite fino al canal di san Lorenzo di Mestre.  Et da mo' sia preso : che in primis et ante om-  nia principiar si debia el ditto cavamento novo di  le pertege 301 1 cum li arzeri potenti da resister da  quella banda a le aque dolze che penetrar non pos-  sino in la lacuna nostra, et similiter che da quella  banda fortificar et reparar se debia li arzeri de la  Brenta per il medemo effeclo, et similiter la De-  steoa cbe va a la via del Dexe, come di sopra e dicto.  Quo facto^ remover se debia el Caro et Tarzere dove  é fuiKlato esso Caro de Margera per aprir la via a le  aque salse, et non pi*ima per alcun modo : decbia-  rando che tutte le terre che al presente non sono  lavorale non se possino redur a cultura, ma riman-  gino tutte a pradi, dovendose però obturar et stro-  par tutte le gore et sboradori cbe cadauna di dito  terre lavorate bavesseno, le qual butasseno in alcun  de li canali preditti, cussi da la banda del Botenigo  verso Mestre, come da li arzeri de la Brenta fino al  Botenigo, da la dita cava in zoso verso le acque  salse, aziò iK)n sia dannificata la Laguna nostra, sotto  irreniissibel pena de perder le terre, le qual ipso  facto se intendino esser confiscato in la Signoria  nostra, un terzo de le qual sìa de li acusador e li  doi terzi de V oiieio nostro sopra le Aque, da esser  convertilo el tracio de quelle a beneficio di la La-  cuna nostra. Et siano tonuti li Savii nostri sora le  aque presenti e futuri circha diete |)ene a exequir la  presento deliberation, sotto debito de sacramento et  pena di ducati 500. "
41,['Mestre'],187,"Fu posto, per li ditti, atento li casamenti di foli  sopra Mestre non recase per la diversion di le  acque e li moKni di la Signoria nostra in Mestre, e a  r invernata inondar la via dil Teragio, per tanto sia  preso di vender li ditti foli al publico incanto, facen-  do br prima le proclame : 164, 24. "
42,['Mestre'],266,"Poi sier Marin Moresini savio sora le aque andò 169  in renga, et fece un gran discorso zercha la impor-  tanlia di le aque, narando la execution di la parie  come havevano aClado zoé dado a far le do cave a  Margera fino a Mestre che oosla^-ano (ulte do zerca  ducati 10 milia, dicendo bisogna danari, et ne ha-  veaoo trova dil vender di trageti uua quantità, e di  altre cosse, et voleano inlrar in quelli hanno aterrà  e fatto possession a li lidi con il sabion di la Signo-  ria, et vdeoo far andar la Brenta per Talveo nuovo  eome fo deliberato, ma voleano denari, senza i qual  non poleno far nulla. Però veleno meter alcune  parte, videlieet di vender oflidi si fa per li signori,  sospender le expectatìve fate, far Vita hebreo possi  venir in questa (erra e voi donar ducati 3ó0, e altro,  e meter quella parte dil rambiar di bandi, justifi-  candose le parte messene li altri Pregadi esser jusle,  et lieet per missier Inerenze Bragadin avogador era  sia impedito, havìa aulorì(à Toficio. El fé' lezer la  creazion dil 1501 nel Conscjo di X, di tre Savii sora  le aque, quali venisseno nel Consejo di X. Jtem^ dil  1505 come fu data autorità di meter parie con un  Coisier et Cao di X. Jfem, dil 1515, poi irata la  materia di le aque e falò uno Colcigio di 15, quali nel  Colegio di la Signoria trali tal materia ; fé* lezer la  parte, non si poi asolver uno se oon per via di gra-  tis ; fo molto loogo, sté più di do bore io renga, et  venuto zoso : "
43,['Murano'],546,"In questo zorno, el signor principe di Salerno  (Bisognano) andò famigliarmente vedendo la Mar-  zaria, qual fu ben conzada. É stalo a TArsenal, ha  visto a far veri a Muran, e sta su questi piazeri. "
44,"['Oriago', 'Uriago']",199,"Da poi disnar, fo Conseijo di X per expedir li  presonieri vilani di Uriago. Fo con la Zonta, et non  vi fu il Doxe. "
45,"['Oriago', 'Uriago']",259,"IH Fransa, di sier Zuan Badoer dotor el cavaiier, orator nostro, date a Boesi, a dì 17 Seiembrio. Come, a di 13 scrisse, et avendo ricevuto nostre di 36 con la lelera drizata a quella Ma-vuto nostre di 36 con la lelera drizata a quella Malesia zercha Taceptar il comparadego, el alegrarsilesia zercha Taceptar il comparadego, el alegrarsi con Soa Maestà, eri fo da quella, et li apresenlò dita lelera; qual k prese, et volse il Secretario di r Orator b lezeae: mooslrò ha ver gran piacer. Poi Soa Maestà li disse, il cardinal Sedunense sguizaro esser zonlo a la Calliolìca Maesla, dal quale fu ace* tato honoralamente, et ptMice ha aulo audienlia, fece una oralion, offerendoli ogni favor et 10 milia sguizari al suo comando, dolendosi di esso re Cristianisssimo, qual li havia b\Xo spender 100 miliastianisssimo, qual li havia b\Xo spender 100 milia scudi, et che T era homo ingrato e pericoloso. E poi il Re disse, che li piace habi usalo tal parole, perché quando continuerà in dir mal de lui non li saràché quando continuerà in dir mal de lui non li sarà crelo, dicendo. Iodico per averii fato spender li 100 miUa scudi ; el queste parole ultime le disse in una audienlia secreta. Poi la Cristianissima Maestà predilla , disse che ui Spagna continuava i moti, chedilla , disse che ui Spagna continuava i moti, che era vero di Medina dil Campo stala brusala, et che Fooaecha, che era per nome dil re Calholico rimasto, era fuzito in Portogalo, el il cardinal Dortonense era sta retanuto e licentiala la soa fam^lia , zoé tenuto con guardia, et che la Regina madre di esso re Calholico era sta mooslrata in pergole, et havia 165 parlalo a li populì, dicendoli non haver saputo la morte dil padre, né la parlila dil Gol de Sfiogua ; siche é in gran perturbalion quelle cosse, el hanno messo pana la vita chi nomina più il Re, ma nomi 17 nar debi la Raina ; per il che il Re predillo par habi  prolongalo la sua ioooronalion dovea esser fata in  Aquisgrana, e voi (ornar in Spagna, con zente per  sedar quelli tumulti. Ifem, scrive, come per li fo-  raussitì di Napoli sono li a la corte di Pranza, se  intende la duchessa di Bari a Napoli voler Tar gran  feste per el parto de la Gola maridada nel re di  Poiana, et che Y Imperador voi investir dito fiol  nato dil dudiato di Milan ; tamen è parole di fo-  raussili. Scrive, esser vadiado una abatia a li con-  fini dil re Cristianissimo e dil re Calholioo, e questa  Maesti r ha data al confessor suo, ed il re Catholico  non voi Thabi. Scrive, la fia nata partì a di 14 per  Bles, et cussi la corte tutta partirj, siche per tuto il  mese saranno a Bles. Scrive, aver ricevuto nostre  di 99 Avosto in materia di vilani di Uriago. Par-  Ieri al Re quando achaderi, et Tara bon ofido in  questa materia. "
46,"['Oriago', 'Uriago']",279,"Da poi disnar, fo Consejo di X con la Zonta,  per le cosse di vilani di Uriago, e fo leto a questo  Consejo nuovo con la Zonta il processo, et compito  di lezer tutto. Steteno 6n bore 3 di note. ^Ail. U matina» io MereAUoMiiìrOraiùr noiiri, di 5, ei di NmpoU. iK • . • Iraiùr noiiri, di 5, ei di NmpoU. iK • . • I rio dirò poilete sanilo in Pr^iadL AIiMii a di 19 Septembrio, le gaBe di Ftandn cbe capitano sier Zuan Moro qu. sier Antonio» bea caiga^ zoDse a Palermo."
47,"['Oriago', 'Uriago']",280,"Da poi disnar, fo Consqo di X eoo la ZoqIì. ai  fono expediti li vilani di Uriago, vidMcet ilewH li-  berati da li Cabioni, dove erano sta posti in Tom  nuova, uno confinato a morir io prexoo foriei aitai  banditi, sicome per la condanason predita, h eopa  di la quri sarà qui avanti posta, il tutto veder s poi;  et la materia fu puMicata in Malto et naMhda a  poblicarta a Padoa et Uriago. "
48,"['Oriago', 'Uriago']",280,"Che Jaoomo Veraro absente, ma legahneslt ci-  tado, per la ferison et morte seguita nei  somi a Uriago contra quelli signori franeesi, d  perpetoalmente bandito di Venetia e decreto e  tutte terre e lungi nostri da parte di terraoda  et di tuti i nariK armati et disarmati, et se mai  alcun tempo el oontrafari al bando et preso  sia condoto a Venetia, dove sopra una piala da  Marco sia conduto a Santa f non uno eomuMMor,  prodamando h colpa soa assiduamente. Da pei n  strassini a eoa di cavalo da SanU i^imà  dove sopra uno eminente solaro a qoeBo sìa taji  testa da le spale, si che 1 sauori et P aniaaa ae  pari dal capo. Da poi d corpo inipartesia  di le qual 3 parte siano apicMi in 8 foRhe w h  strema parte di questa nostra dti, aagoodo il  soeto, et la quarta parte sia apichà a uno pai  fofdie nd luogo di Driq^. Qodli verameoli  quello prenderano et vivo presenterano Be le  nostre, habino Kre 6000 de i danari di la  nostra, et possino trazer «o bandito de eadma di "
49,"['Oriago', 'Uriago']",283,"   MDXXy orroBBE.     ^84     Vene l'orator dil re di Franu, con li Cai di X,  al quii fo dillo la expedilioD di vilani di Uriago, et  lui fulminaiìdo non si oonlenlò, dicendo si volea pu-  nir forte e luorli la vita per aver foia tanta inzuria,  si poi dir, al re CrisUanissimo.  ^77 * j)ii Capitano di le galie di Fiandra^ sier  Zmtn Moro qnL sier Antonio, da Palermo, fo  letere di 22 Settembre. Dil zonzer suo fi con le  conserve a di 19, e di la sua navigation. Ei come in  quelli mari sono Ire armate, viddicet a la Fagagua-  na e Trapano quella dil re Catolico mal in ordine,  stala a l'impresa di Zerbi; a 1* Ausla, mia 15 di Sar-  degna, vele ^1 dil Cristianissimo re, ei a Cao Pas-  sera 4 galie e tre Tusle di turchi, unde lui nel suo  partir vera r^ardoso per venir a salvamento. "
50,"['Oriago', 'Uriago']",283,"Da poi disnar, fo Consejo di X con la Zonla, ei  sleleno sopra far provision del caso sanilo di le fu-  sie a Coron, contra sier Domen^;o Capelo prove-  dador di l' armala ; ma si aspeta sier Àlexandro Con-  tarini soraoomilo, qual fo H a Coron, é in Uislria,  vien a disarmar, f^i e quelli di la galìa saprà il lutto.  Item, scrisseno in Franza el a Uilan di la condaua-  son fata conlra quelli di Uriago, mandando la copia  di qudla, dolendosi di modi el parole di Toralor  suo é in questa lem usale a la Signoria nostra, ei  cargaodolo molto. "
51,"['Oriago', 'Uriago']",468,"Noto. A di 18 di questo mese fo chiami, per de-  liberation presa nel Consejo di X, do contrebandieri  di buoi quali feritene ceKi saffi a Oriago, uno di  qual morite, che in termene di zorni 8 debi cooi-  parh'e, aìiter si procederi contra di loro. "
52,"['Baffo', 'Pafo', 'neir isola di Cipro']",127,"Di sier Zuan Moro eapitanio di le gatìe ba-  starde^ date a Baffo, adì ... Zugno. Dil zonzer  suo, justa i mandati di la Signoria nostra, con galìe  . . . , meteri <^i diligentia a la custodia di quella  ixola; con altre particubrità, ut in litteris. "
53,"['Baffo', 'Pafo', 'neir isola di Cipro']",367,"Le gatte di Barnto hanno fato pachi fati io quote ixola, rispela la care^ ai reformar, di ^sMete ixola, rispela la care^ ai reformar, di ^sMe compagnie di soldaii ranno passalo^ se non per ducati 12 nrilia, hernoo hanno Aio per la miti.Zanaecati 12 nrilia, hernoo hanno Aio per la miti.Zanae oome scrisse una oharaebia grossa a Barulo^a il Capitano di le hasiarde subita mandò Ja gaiia sqpra-pitano di le hasiarde subita mandò Ja gaiia sqpraoomila domino Piero Gradenigo ooo sier Carb dioomila domino Piero Gradenigo ooo sier Carb di Piioli eanaola novo, nooiò raerckadanli Meri sopra sedano fino a la venuta di le galie a non eontntarsedano fino a la venuta di le galie a non eontntar con li preditti zenoesi, qual darano ad ogni modo danno a la nation nostra. E cussi in questi torni ò •zonèo in Damìata noa akra charaohia pur eenoese •con panni di lana ei di seda, li qual ba «onlractato. Trova, il miglior remedio é di far spes^gar ii aoslri navilii, scansar la spesa a la mercadantia aziò di bona «*aha « di beo merchaia questi merohanti habino a «ontralar, «i possi non li nastri più presto che con forestieri. Erano li signori de r^figipioJa questi 411 fior 4»nciuder i^he non volevano «cbe in la scala 4i Damista si lese pia iMsende, ma 41 lutto ridur iu Ale-mista si lese pia iMsende, ma 41 lutto ridur iu Alexandria. Scrive, av^r principiato col reamenio a kxandria. Scrive, av^r principiato col reamenio a k irefomiiioo di le fanterie. Li ambasatari di la universiià di Nioosia vien a Veneftia, e cussi quelli diversiià di Nioosia vien a Veneftia, e cussi quelli di questa città. Quella vederà li soi capitoli. Spera 48ser prestissimo lui, benché sier Zacaria Loredao provedador decto suo suocesacr non voi aoepiar il reai-dador decto suo suocesacr non voi aoepiar il reaimeaio, dicendo voler star fino compisse Proveda-meaio, dicendo voler star fino compisse Proveda•dor «zenerol ; spera li sindìci el farà «coeptar peoohò•dor «zenerol ; spera li sindìci el farà «coeptar peoohò la Signoria sparagnerà ducali iW a J* anno^ siche vegttirà questo afiexe futuro. Et è iper certificar la Signoria nostra :il ter dil praliea in 4]nel *r#gno, far'una sola scak generili» retignir tulli ii orzi in una sola man, dar «nodo a questi villani «he passano lavorar e non lassar ii terreni ineallivadi, tmsano lavorar e non lassar ii terreni ineallivadi, tm 923' habilar la ixola, usar cqualilà a quelli hanno gra-  veze, cognoscer quanlo è danno a la Signoria nostra  de slntioii, si quelli hanno salario quanlo quelli lian-  110 possession, cognoscer il danno de li lurcupili  senza alcuno beneGcio, et sì è in tempo di pace et  non di guerra. Scrive, si Ta cassar tanli valenlomeni  roreslieri per scansar spesa li in Famagosta, iamen  nel castello di li a Cerines et Baffo e Umissù sono  tulli maridadi, vechii, inuleli, quali in bisogni non  valeriano, et si spende gran denari. E cosa certa è  la Signoria porta haver di quel regno assa* miara di  ducati più di quello ki Iraze a Tanno e con il dover,  et si riserva il tutto a bocca referir. Lauda el Capi-  nio di le bastarde, sier Marco Ldiido, qual si parti,  et cussi li sopracomili e lutti di le galie bonieni uteli  in mar et in terra, il forzo di sdiiopetierì eie. Que-  sto anno de li è sta fato gran quantità di sali tioni,  che A anni assai non furono migliori ; sono sta poche  biave et goloni principalmente per causa de ditte  seccure. Scrive è mancato, per quanto se intende  per letere di Sona, domino Sebastiano Zorzi consolo  in Aleundria nostro. Sono venuti 4 sanzachi in  Aieppo. Danno voce che 1 Signor questo inverno sarà  in là Sorìa. Non si erede, ma più presto loro sono  venuti per causa di la morte dil signor di Tripoli, e  si danno reputalion per dubito che hanno dil si-  gnor Gazelli. "
54,"['Baffo', 'Pafo', 'neir isola di Cipro']",454,"Dil dito, date mia 60 in mar, verso le diru-  pi di Maina, a dì 6 Novembrio. Manda letere re-  plicate. Avisa come 3 navilii di corsari rodioti a  Baffo smonlono in terra a hore ... di note e rupe-  no uno magazen, nel qual uno galion di turchi capi-  tato de li bavea posti alcuni legnami et altre cose,  et brusono ditto galion et si^partioo. Lui Capitano à  fallo il tutto per podcrii trovar. Scrive, T armada  francese parti di Cipro per Rodi. Scrive questa per  la nave patron Nicoleto da Millo, et alcnderi il suo  navicar con segurtà. "
55,"['Baffo', 'Pafo', 'neir isola di Cipro']",456,"A di 3 dei passalo da Baruto scrissi nna aaia co-  piosa aHa Ezeeiamia Vostra de quanto era snecso  Ino quel zomn zercha a la eipedition mia di quel  loeho^ la quale vi mandai per via del olarissÌDu> re-  ziraenlo di Cipro; et perchè non poWadoesact stato  a tempo di) partir di questa nave patron Nicoictio  da Millo, manderò qoi aligaCa k stessa copia, aaò  per ogni mezo et via sia poBsibite quella \)QBà es-  ser svisata dii tutto ; et a di 36 dillo, una altra aita  li sarissida UtaìBSÒ, la qnaf mandai a Baffo per es  aer mandata per Nieoleto da Liesna, inatificaado do-  ver esser pia presto da nui. Pur WD rbtaro per h pftsaite fepKcbar alb Soreoili Vostra ttgionger mia al Capo ...al* ixola di Cipro esser stala ager mia al Capo ...al* ixola di Cipro esser stala a di 15 M passalos nel qual loebo intesi ctie quella ar« mala Irancase die fu a Barulo er^ sorta a Saline. Et |ier tanto deliberai Iraasferirmi a Paoiagosta con queste galle, si per non mi aodir a inirig»r con dita armutii, et etiam per schivar il suapelo di palizar co» essa, aciodìè n»i a le oreehie del Signor turco potesM esser dillo queste gsilie avere abuto coiuarciò con M aravila» che saria sta difello contrario aciò con M aravila» che saria sta difello contrario a quanto per avanti aivea o|)eFato. Et a di 18 interi che rannata età levata per venir' al Ponenbe, et lo mi levai a di 19, ei a li 20 gionsi a Saline et di qdello loo» (b il partir uiio di tlt et a di 25 gioagesemo a Bafo, et per ^iieNo Gapiiano mi fu dito che per doi baraoMit patroni fak> Timo per uno Antonio Zacaria fradcilo del nostro Consolo a Kodi, el V altro per uno Bonioalo Enrioo pur arinatoa Uodi, in conserva con UDO gaboo aiesinese, d«i giorni avanti il gionger mio in ditto locbo di Bafo per li diti erano stali oicbsi in terra da «ixsba boineiM 300 eoa scbiopeti et artelarie, el per forza hiwetno svalizalo uno nàagazen»larie, el per forza hiwetno svalizalo uno nàagazen» nel qual erano zerti legoanii ci artolarie et altre robe de diiti lurcitt cbe erano capitati li con uno galioD; il qual etiam per ditti corsari fu brusato. IlolioD; il qual etiam per ditti corsari fu brusato. Ilo voluto BOiiflcar a k Serenila Vostra, perchè son certo (fueili parerà da au«o> tal presiuisiou usata per essi ladri el corsari seaaa aver riapeto a quelli lochi el posb di queilav et ad b» parso il debito de ogui sucesso BoUBeiif a h Serenità Voaèra« El la sera parti-cesso BoUBeiif a h Serenità Voaèra« El la sera partitomi di di diio^ loeo per seqaitar il viaao, etadl20tomi di di diio^ loeo per seqaitar il viaao, etadl20 da maliaa) avendo vista de ditti oonsari, feei (^ni sforzo per poterli aaoazere» et sequilandoli fino a mezo zomo eoo ogni mio poter, et per esser k galie carge, non gè fii colpa di poter aaoazer alouno. Per ora lulsi b volta di Ponaiìte per seguire il viazo miO) Issando tal kapresa, el navigando co»>tinua* menta con vento di tiuBontana* Questo per (orza mi ha foto venir da foora via. di T isola dii Candia. Per grafia di l' AHiseimo Dio, in questo giorno siamo traasferìl» eoa navigar oontiutte eoi stella a pro« va, che é stato mi nuraeulo a esser venuto tanto araoli, benché a me ia tuito non ha dispiaciuto tal aavigadon per noo aver obuto causa de più inqoutrarmi con l'armala francese, che era andata a latrarmi con l'armala francese, che era andata a la volta de Rodi ; siche el latto si poi rapulare per il oi^io. Siamo qoi in perfeiissima crosera, milia zercba 60 in mar a 1* incoalro de li dirupi de Maina, et avendomi alrovalo con la presente nave pa*na, et avendomi alrovalo con la presente nave pa* Iron Nicolcto da Millo, quale parli di 1* isola di Cipro giorni 10 avanti de nui| non hQ voluto mancarpro giorni 10 avanti de nui| non hQ voluto mancar GOQ ogni mia raverentìa farti queste poche parole benché, se non fusse il toelìar dì le sbJlie, apereria indubitatamente essere avanti de ditta nave; pur non mancherò con ogni soliciiudine et debita ditigentia mia prestissimo a li piedi di Voslra Sereiìità, per poterli il tutto oon mia voce farli intender. A la graeia de la qual hwnUiter nn comendo. Date io gatiaeia de la qual hwnUiter nn comendo. Date io gatia milia 60 in mar, sopra le rupi di Maiiìa. Die 6 menais Navenèbria 1520."
56,"['Baffo', 'Pafo', 'neir isola di Cipro']",482,"Di Cipro, di sier Alvise D' Armer luogote*  nenie e sier Piero Balbi consier, date a Nico-  sia, a dì 10 Octubrio. Scriveno di Parmada fran-  cese slata a Barulo per sachizar quel loco, e smon-  tati, da mori e drusi è sta maltratati, morti 400 e  parie anogali, sicliè rilornono con vergc^na. Fono  lì a risola, e perchè una barza se li ru|)e Talboro  di la lanterna, voleuno luor quello de la nave di . . .  ma essendo uno in terra a Baffo, lo volseno, et loro  Io lassono luor quasi robandolo, aziò in la Soria non  si dicesse desse favor a questi; la qual è levata per  andar a Rhodi. Fo dito era suso uno fio di re Zaco,  unde, per dubito, loro rectori feno cavalchar li si ra-  lioti alorno risola, mandono soldati in Famagosla, e  a Zerines uno capo con 40 schiopetieri. Scrivono,  non hanno manda il tributo in Alepo aspelando  mandarlo per le galie sotil, ma è preparato in sarafi  boni e scritto la causa dil non mandar. Avisauo aver   31 nova, in Prorcnza Piero Navaro arma btne su le qual moDleri i Goti dil re Zacho per melerli su quella isoh. Vieo con lavor dil ducha di SaTqja, qual è suo parente. Quelb hanno avisano."
57,"['Ponente', 'cioè stati e mari del ponente']",143,"Fu posto, per li ditti, non era -sier Francesco  Bernardo: atento die tutte le rol)e vien di Fiandra,  Alemagna e altri lochi, capitano a Verona e per via  di Hostia o?er di la Polesela vanno a le fiere soto  vento e altri lochi alieni, però sia preso, che tutte  saize, tapezarìe, tele, pani e tutte altre robe capita-  no a Verona, si de Ponente, come di terra todesca e  ogni altro loco, prima pagi li dadi consueti a Vero-  na, poi fazi le bolete per transito qui e non per al-  trove; dove zonte in doana di terra, siano poste in  uno magazen separado e pagi, oltra qudlo é solito  pagarse in le terre nostre, ducati uno e mezo per  soma di peso lire 500 a la sotil, ne si possi aprir le  baie si non per venderie de qui, e si tolesseno altro  camin per non andar a le fiere sotto vento, possino  le ditte mercadantie esser tolte per contrabando.  liem, il dazio posto a le dite a la Polesela over a It  Frata, per parte presa a di ^8 Noveml>rìo passado,  sia revocbato. Item, di qui pagi la miti di le spese,  ut in parte: 146, 18,^.  93 A di 39. ¥o san Zuane D^hdo. Fo Col^ di  le biave. Et fu preso certe parte et ordeni, atento  non vico rormenti di Ravetia qui, conoe prima so-  leva, perché li merchadanti vanno a comprarti de  R, ei li incanevano, et poi li trazeno per le terre  nostre, però sia preso che de attero alcun subdilo  nostro non possi far tal comprede per lassar li for-  menti de B, ma ben quelli adretura forti condur in  questa terra, soto pena etc., nt in parte. La qual  fo publicata in corte di Palazo a di ultimo ditto. "
