,Place,Column No.,Paragraph
87,"['Marano', 'FrìuliX']",496,"Dil ditto, di Ì7, in*. Scrive, zercha li 30  ducati il Philinger solicita, et volendo aver te lelcn  dite, par Soa Maestà intrasse nel Gonsejo e  gna ron nuMisignor di Qiievers el Gran  e altri, e intrato chiamono dentro el conte Crìstolb-  ro Frangipani, qual stato un pocho ussi fuora iboIIo  aliegro, e persone si al^rava con lui et pncijfme )  li foraussiti. La causa fu perchè fu ekto j'^pitMi*! ji  Maran e Gradiscila. Per il die, oognosceodo il ani  animo dil ditto conte Cristoforo verso h Signoria  nostra, pariò al Gran canzelier, dioeudo questa ck-  tion é routraria al voler di la Cesarea Maestà, qoal  voi ben convicinar con la Signoria nustn, dicendo  le raxon non si dovea mandar dito Conte, perchè si-  ria incitamento di guerra, e la Signoria manderi  zenle in Frìul, e cussi si principierà gariiuio. Lri  Gran canzelier disse non é da pariar, perche era sii  deliberà nel Gonsejo, perdiè lui ha pratica in qvrih  lochi, poi é benemerito per esser stato presoo ìm  questa terra, poi il Re spende mandando costui du-  cati 5000 mancho di quello spendeva ; e V Oralor ii^fse h Ccsaren Maestà non doveva vardar a l\ì ngno in lanta cossa; con altre parole sapientissìdite per lui Oralor. Hor ozi, dito Canzellier li hadite per lui Oralor. Hor ozi, dito Canzellier li ha ilio aver parlato al Re di quello; ma non c'è rimedio* non lo voi revochar, ma ben li darà tal corois-dio* non lo voi revochar, ma ben li darà tal corois9on che '1 vicinerà ben con la Signoria nosira, e9on che '1 vicinerà ben con la Signoria nosira, e eoninboendo lo leverà et li torà quel governo. Scrile cso Oralor, si provedi in Friul etc. perchè con-le cso Oralor, si provedi in Friul etc. perchè condusive non é remedio non vegni, e cussi li hadusive non é remedio non vegni, e cussi li ha dillo moosigiior di Qàievers. Scrive, eri zonse uno capilaoo vien di Chastiglìa. Riporla come la comunità di Burgos aspeta la rìsolution di quella Maestà e il rilomo dil loro nontio mandoe di qui |)er averla, e eome lo exercilo di lo \rmirante avia preso uno caitdio diiamato Villa Graodo 7 mia lontan da Me-itdio diiamato Villa Graodo 7 mia lontan da Meiiot de Rio Secho, qual é dil Contesta bele, che ha-iiot de Rio Secho, qual é dil Contesta bele, che haTe» rdkdlato, et come il campo di la Santa Zonta,Te» rdkdlato, et come il campo di la Santa Zonta, over di quelli populi, era li propinquo per far la zorBib: per il che esso Contestal)ele in Burgos aviaBib: per il che esso Contestal)ele in Burgos avia ddibemto veder di aver la Torre di Silex dove è la Baioa, el voleva andar ivi col campo a expugnarla ; et che si scaramuzava con li cavalli lizieri, i quali mio sta iDiltmctali . . . Questi si dubitavano di tal nmtfi mt non voria fosse fata, et manderà la raololion. Scrive, ha auto le letere per i capitani di Ifann eie El parlando col Gran canzelier, li ha ditto il He e Raina di Portogallo voler dar ajuto a la Cenrca Maestà e aver facto la monstra di le so* zentenrca Maestà e aver facto la monstra di le so* zente «t nandirie a li confini, et etiam è sta scrito al re d*lagallen, come lui Orator ha inleso per bona via, ridMendo V impresti ducati 100 milia per questo no bisogno, perche di quelli 1* imprestò prima e di qaerti lo farà cauto, pregandolo esso Re mandi uno la Spagna a notificar a quelle comunità, eh' è per Viivrh Cesarea Maestà se non ritorneno a soa obedieolia etc Scrive, il reverendissimo cardinal Ma-dieolia etc Scrive, il reverendissimo cardinal Mapatino eleclor di Y Imperio zonse mo* terzo zoniopatino eleclor di Y Imperio zonse mo* terzo zonio M iri in Vonnantia. La esarca Maestà li andò conlra. EHam loozerà il Treverense e li altri eleclori, quali Tengono per far la dieta. Scrive, Torator di Anglia k spaia letere al suo Re, et è spesso con la Cesarei Maestà in consulto.rei Maestà in consulto."
88,"['Marano', 'FrìuliX']",497,"Dil ditto, di Ì7, in*. Scrive, zercha li 30 ducati il Philinger solicita, et volendo aver te lelcn dite, par Soa Maestà intrasse nel Gonsejo e gna ron nuMisignor di Qiievers el Gran e altri, e intrato chiamono dentro el conte Crìstolbro Frangipani, qual stato un pocho ussi fuora iboIIoro Frangipani, qual stato un pocho ussi fuora iboIIo aliegro, e persone si al^rava con lui et pncijfme ) li foraussiti. La causa fu perchè fu ekto j'^pitMi*! ji Maran e Gradiscila. Per il die, oognosceodo il ani animo dil ditto conte Cristoforo verso h Signoria nostra, pariò al Gran canzelier, dioeudo questa cktion é routraria al voler di la Cesarea Maestà, qoaltion é routraria al voler di la Cesarea Maestà, qoal voi ben convicinar con la Signoria nustn, dicendo le raxon non si dovea mandar dito Conte, perchè siria incitamento di guerra, e la Signoria manderiria incitamento di guerra, e la Signoria manderi zenle in Frìul, e cussi si principierà gariiuio. Lri Gran canzelier disse non é da pariar, perche era sii deliberà nel Gonsejo, perdiè lui ha pratica in qvrih lochi, poi é benemerito per esser stato presoo ìm questa terra, poi il Re spende mandando costui ducati 5000 mancho di quello spendeva ; e V Oralorcati 5000 mancho di quello spendeva ; e V Oralor ii^fse h Ccsaren Maestà non doveva vardar a l\ì  ngno in lanta cossa; con altre parole sapientissì-  dite per lui Oralor. Hor ozi, dito Canzellier li ha  ilio aver parlato al Re di quello; ma non c'è rime-  dio* non lo voi revochar, ma ben li darà tal corois-  9on che '1 vicinerà ben con la Signoria nosira, e  eoninboendo lo leverà et li torà quel governo. Scri-  le cso Oralor, si provedi in Friul etc. perchè con-  dusive non é remedio non vegni, e cussi li ha  dillo moosigiior di Qàievers. Scrive, eri zonse uno  capilaoo vien di Chastiglìa. Riporla come la comunità  di Burgos aspeta la rìsolution di quella Maestà e il  rilomo dil loro nontio mandoe di qui |)er averla, e  eome lo exercilo di lo \rmirante avia preso uno ca-  itdio diiamato Villa Graodo 7 mia lontan da Me-  iiot de Rio Secho, qual é dil Contesta bele, che ha-  Te» rdkdlato, et come il campo di la Santa Zonta,  over di quelli populi, era li propinquo per far la zor-  Bib: per il che esso Contestal)ele in Burgos avia  ddibemto veder di aver la Torre di Silex dove è la  Baioa, el voleva andar ivi col campo a expugnarla ;  et che si scaramuzava con li cavalli lizieri, i quali  mio sta iDiltmctali . . . Questi si dubitavano di tal  nmtfi mt non voria fosse fata, et manderà la  raololion. Scrive, ha auto le letere per i capitani di  Ifann eie El parlando col Gran canzelier, li ha ditto  il He e Raina di Portogallo voler dar ajuto a la Ce-  nrca Maestà e aver facto la monstra di le so* zente  «t nandirie a li confini, et etiam è sta scrito al re  d*lagallen, come lui Orator ha inleso per bona via,  ridMendo V impresti ducati 100 milia per questo  no bisogno, perche di quelli 1* imprestò prima e di  qaerti lo farà cauto, pregandolo esso Re mandi uno  la Spagna a notificar a quelle comunità, eh' è per  Viivrh Cesarea Maestà se non ritorneno a soa obe-  dieolia etc Scrive, il reverendissimo cardinal Ma-  patino eleclor di Y Imperio zonse mo* terzo zonio  M iri in Vonnantia. La esarca Maestà li andò conlra.  EHam loozerà il Treverense e li altri eleclori, quali  Tengono per far la dieta. Scrive, Torator di Anglia  k spaia letere al suo Re, et è spesso con la Cesa-  rei Maestà in consulto. "
89,"['Marano', 'FrìuliX']",497,"Nolo. Di ducati ^0 milia solicita il Philinger e  Cbievers e il Gran canzelier per dite letere se li  mandi, perdiè poi si atenderà a expedir le altre di-  ferenlie, e si mandi li noncii nostri de li a (ratar tal     U ditto, di 17. Scrive, come eri fo da monsigoor di Cbievers, e scrive coloquii sopra li ducati 30 niiia, si provedi di darli ad ogni modo, conciadeodo secondo ha scripto di sopra.deodo secondo ha scripto di sopra."
90,"['Marano', 'FrìuliX']",546,"/ DiMrii di M. Sanuto. — Tm. XIII. sier Pandolfo Morexini et sier Marco Foscari savii  di Terra ferma, senza altra balotation. "
91,"['Marano', 'FrìuliX']",546,"In questo zorno, el signor principe di Salerno  (Bisognano) andò famigliarmente vedendo la Mar-  zaria, qual fu ben conzada. É stalo a TArsenal, ha  visto a far veri a Muran, e sta su questi piazeri. "
92,"['Marano', 'FrìuliX']",546,"Adì 15. Se intese, in questa note il Doxe non  è sia ben. Et sier Andrea Grill procurator, per le noze  ha fato per sua neza, fece uno pasto a quaranta zen-  lilhomeni di primi di la terra. Vi fu tre Procuratori,  sier Zorzi Corner, sier Alvise Pixani, et lui, poi il  resto di Colegio, di Consejo di X, et altri di primi  di la terra et sui parenti. Etiam altri fono pasti; si-  che la terra é in gran morbedeza. "
93,"['Marano', 'FrìuliX']",546,"Se intese, in Colegio, per lelere dil cavalier di la  Volpe, date in Udene a di . . . scrite al suo canze-  lier, come il conte Cristoforo Frangipani era zonto  al governo di Maran. "
94,"['Marano', 'FrìuliX']",546,"Jfefo, eri fo scrito a sier Gabriel Zicogna pode-  stà di Budua, in risposta di soe, di la pocha obedien-  tia ha de 11 da questi subditi, linde si scrive al Pro-  vedador di Tarmada, nel suo venir a disarmar, va-  di eie. "
95,"['Marano', 'FrìuliX']",546,"Item fo scrito a sier Hironimo Soranzo podestà  di Anlivari, in risposta di soe di 10, de le parole li  ha dito Francesco Alalonich citadin de li contra de  lui Podestà e dil suo canzelier, e la pocha obedien-  tia ha di quelli subdili, el licci babbi uno contesta-  bele con 8 fanti et 12 cavalli di slratioli, tamen or-  denemo al Provedador di Tarmada vadi li eie. "
96,"['Marano', 'FrìuliX']",546,"Fo scrito ozi al Conte di Spalato, laudandolo di  le operation sue, e se li manda le 300 lanze richiede. "
97,"['Marano', 'FrìuliX']",546,"A dì 16. La matina fo leterc di Cipro, di re- 329*  tori di Nicosia, di 24 Novcmbrio. Acusauo lete-  re di Tripoli di sier Andrea Morexini et sier Piero  Contarini qu. sier Imperiai di 15 et 10 Novembrio  zeroha i successi dil Gazeli; il sumario dirò di solo. "
98,"['Marano', 'FrìuliX']",546,"In questo zomo, la sera, a San Anzok) sul Canal  grando, in cha* Landò di sier Marco Antonio Veuier  signor di Sanguané mio ne|K)le, fu (alo una festa el   35 cena honoralissìma per li cornpagni Ortolani a loro spese al principe dì Bisignano acclado in dilta compagnia. Prima la caxa fu conzada con razi e quadripagnia. Prima la caxa fu conzada con razi e quadri alorno il portico el le camere benissimo, fato una credentiera grande di arzenti per valuta ducali 5000, preparato panno d*oro dove sentava esso principe e il signor di la festa, invidate da 40 e più donne le più bele di la terra, vestite d*oro listato et ioquartado e di seda. Et prima baiato, e il signor ballòtado e di seda. Et prima baiato, e il signor ballò assai per esser zovene bello e gajardo e facile a inamorarsi ; poi vene li bufoni in varie foze secondo limorarsi ; poi vene li bufoni in varie foze secondo li tempi ; poi le virtù di soni et canti quanti si potè aver, le trombe, pifari, pive, corneli e flauti sonavano ; demum la cena al principe con 12 di soi e Uvano ; demum la cena al principe con 12 di soi e U signor Zuane Cìosaza, Julio Manfron et ferier Beltrame et zercha altratante done. Cenono in camera,trame et zercha altratante done. Cenono in camera, et ebeno 23 man di bandison, paoni, fazaui, pernise, galli di montagna, eie. vestidi, pan dorado e oslregè dorade, Gno le candele di cera dorade; et dogè dorade, Gno le candele di cera dorade; et do torzi andava le bandison e li compagni servivano, e di fuora atorno il portico cenorono le altre done e i"
99,"['Marano', 'FrìuliX']",550,"Di Roma, di VOrator, di à. Come ozi fo dal Papa. Era con il revereudissimo Medici, il signor Renzo, lo episcopo di Capua e quel frale Nicolò se cretano di Medici, con i quali siete longamente. Poi  inlrato esso Orator da Soa Beatitudine, scrive colo-  qui auli insieme, qual li disse: « Questi spagnoli man-  da fanlarie verso Roma adosso de nui, volemo ob-  starli» e P Orator disse: « Pater santo, che causa  move a far questo? > il Papa non rispose altro si non  disse :« Volemo proveder, vieueno per farne danno ». "
100,"['Marano', 'FrìuliX']",550,"Il Papa disse: e Non, che tutto sia a nui». Por TO-  rator li dimandò quello havia di Spagna. Disse : < Si  dice per spagnoli in Spagna esser gran garbugii, et li  popoli sono in acordo con li grandi, siche bisogna il  Re vadi in Spagna ; e si tien monsignor di Chievers  non vi anderà, dubitando esser morto e deponulo  dal governo». Scrive, li foraussili nostri é li a Ro-  ma, hanno levato la Signoria nostra ha richiesto per  via dil nostro ambasator è in corte di la Cesarea Ma-  està acordo con quella ; il qual ha risposto che di le  cose aspela al duchalo di Austria lo farà, ma di quello  aspeta a V Imperio non voi senza voluntà de li Kle-  clori, siche a questa dieta si tratarà; e dicono che lui  Orator ha parlalo al Papa di questo, esorli esso Re  a concluder dito acordo, et uno Antonio Bagaroto  va monstrando certa teiera di Alemagna, come il  conte Cristoforo vien al governo di Gorizia, Gradi-  scila e Marano, e li dà la Cesarea Maestà ducati 48  oiilia a Tanno, e li ha dà le possession di nostri sub-  diti ; el qual ha promesso farli aquistar eie. Scrive, il  Papa ha dato lo episcopà di Pampalona, fo dil car-  dinal Libret morto, al reverendissimo Cesarino, con  pension di ducali 2500 al reverendissimo CoIona.  Non si sa se la Cesarea Maestà vorà asenlir; pur  hessendo Colonesi di soi, per questo forsi asenlirà.  Scrive, é stato da monsignor di Pin orator di Pran-  za, é l], per alegrarsi dil vescoado auto, qual vai du-  cali 4000 a Tanno. Era in letto con gotte, ringratia  molto la Signoria, con molle parole hinc inde dicUe  ut in litteris. "
101,"['Marano', 'FrìuliX']",550,"Dil dito, di 7. Come ricevute nostre letere di  39 et di ultimo con li sumarii di nove di Soria e su-  marii di Spagna, fo dal Papa, li disse le nove di So-  ria. Sua Santità disse : « Queste é bone nove, hora é  tempo di far facende e dar ajuto a questo Gazelli sol-  dan >. L*Orator disse, bisogneria li principi cristiani  fosseno uniti a questo. Disse il Papa : « Da nui non  mancherà, e saria da far una bona union contra infe- 331 *  deli. Hora é tempo la Signoria facesse qualche cosa,  li principi chrisliani etiam loro fariano. Rispose TO-  rator, che la Signoria nostra non mancheria quando  li altri facesse eie. Conclude, el Papa T ba auto per  oplima nova. Inlrò poi su nove di Spagna, e li lezé la letera. Disse H Papa : « Avea)0 queste nove ; uon é tante cose; lo Armiranle ha aulo certo castello et la Raina è ben li, la qual in tante lurbolentie mai ne ha serito- alcuna teiera > diceiklo é insana, dicendo sarà garbugii perché la Cesarea Maestà non aeeierà li capitoli à fatto il Contestabile. Poi ìnlrò su li fanti spa-pitoli à fatto il Contestabile. Poi ìnlrò su li fanti spagnoli vien di reame, e disse: «sono 2500 vìen versognoli vien di reame, e disse: «sono 2500 vìen verso nui, farò eavalchar le zenle d*arnie al Irolo per obslarli, e cussi le zente d'arme havemo in Romagna.slarli, e cussi le zente d'arme havemo in Romagna. Volemo difendersi, li dessemo danari l'anno passato che i veneno e loro ne V andar via ne fece danni ; ma Iddio poi li afogò per divin judicio, siche non ()otendo nui dimanderemo ajuto > dicendo < havemo conzo le cosse col marchese di Manloa, semo d*acordoconlui n dicendo «havemo ditto a domino Zuancordoconlui n dicendo «havemo ditto a domino Zuan Heraanuet orator di la Cesarea Maestà di quella venuta di fanti che vien a danni nostri, si é ofertonuta di fanti che vien a danni nostri, si é oferto scriver, siche venendo avanti, si doleremo di lui al Re». Poi parlono di Pranza, disse non aver nulla, san Marzeo non li dice nulla, ni lui a lui. Scrive, fo poi dal reverendissimo Medici e li comunicò tal nove, il qual andava dal Papa chiamato da Soa Santità ; il qual disse, questo é il tempo di ajutar il Gazelli e non bisogna star a comprar slagni e rami, ma di mandarli artelarie. L*Orator disse che nostri compra rami e slagni per farle, e questo kista, e lui disse bisogneria la Signoria facesse questo. Scrive, fo poi con altri cardinali comunicandoli ut supra. Aricorda si scrivi spesso nove, perché con queste, so-corda si scrivi spesso nove, perché con queste, sotraze dal Papa o dal Medici molte cosse ben a pro-traze dal Papa o dal Medici molte cosse ben a proposito a saperle. Scrive, ha inteso la condula dilposito a saperle. Scrive, ha inteso la condula dil marchese di Manloa. É di lanze 300, ducati 33 milia Tanno, el ducati 3000 per il so' pialo e altro fln zercha 40 mtlia; ma ha capitolo non é ubligato andarcha 40 mtlia; ma ha capitolo non é ubligato andar contra la Cesarea Maestà in persona, ma ben man* dar le zente; ma é un capitolo non dagi recapilo nel sfato a disobedienti di la Oiiesia. Siche Francesco Maria di la Rovere non starà più a Mantoa. El hasco Maria di la Rovere non starà più a Mantoa. El ha inleso, che domino Zuan Hemanuel ha parlato a domino Baldasar di Castion nontio di ditto Marchese,mino Baldasar di Castion nontio di ditto Marchese, dicendoli el suo signor non si aconzi cori alcun senza saputa dil Re suo per esser sotto 1* Imperio. Li a risposo, li signori a Mantoa non hanno questa ubiigalion, e sempre li passali si hanno acordato senza altra saputa. Scrive, la teiera va a la Cesarea Maestà in risposta de li turchi richiesti fu presi su le fusle, r ha data a dito Zuan Hemanuel qual la man33'2 (Icrà, e diloli la conlinentia; e come ditte fusle ha-33'2 (Icrà, e diloli la conlinentia; e come ditte fusle havia il salvoconduto dal Baylo nostro da Constanti*via il salvoconduto dal Baylo nostro da Constanti* nopoli, però e sia restituito il tutto, ma in altro che vegni si farà eie, adeo dito Zuan Hemanuel é ri roaslo salisfato. Il Papa, fato la Iuob, che sarà Uereore, va fuora e starà alcuni zomi, ma ioroerà ^peore, va fuora e starà alcuni zomi, ma ioroerà ^p it di de le Candele. Ozi é sta ooneisloro ; ba conferito li episcopali el abalìe fo dii cardinal Libret, datirito li episcopali el abalìe fo dii cardinal Libret, dati per il Chrislianissìmo re."
102,"['Marano', 'FrìuliX']",554,"Ba MUany dil Secretorio, Come, ricevute nostre Ietere de li avisi di Spagna, quelli eomunichò astre Ietere de li avisi di Spagna, quelli eomunichò a k) illustrissimo Lutrech et li ha stimati assai : qual li dimandò si T havia scrito a la Signoria zerclia il venir de li il nostro Goveroador e el clariasimo Griti,nir de li il nostro Goveroador e el clariasimo Griti, e si era zonta la risposta. Disse di no, e monsignor di Terbe disse, è bon replichar si babbi presto risposta. Scrive, li 200 fanli mandono a Zenoa, intesosposta. Scrive, li 200 fanli mandono a Zenoa, inteso non esser bisogno, li hanno fato tornar. 333 Di Udene^ di àer Francesco Donado el eavaìier, luogotenente, di IL Come manda una let-vaìier, luogotenente, di IL Come manda una lettera scrila per domino Hirouimo Savorgoan da 0-tera scrila per domino Hirouimo Savorgoan da 0 soppo al suo canzeHer Celso, per la qual si vederà  la richiesta fata ; et scrive adesso salisrato, et scrive,  ha auto Ietere da domino Bernardin Orio da Givi-  dal come quelli monti è in arme, et questo per in-  tender il venir dil conte Cristoforo in questa Patria,  quali si aspetava a Postoyaa, et si voy proveder a la  custodia di quel loco. Scrive, aver scritto a Cividal  et Monfalcon stagino avisti. L*altra di domino Hiro^  aimo Savorgnan, di 10, di Osoppo, nara la inimici-  tia col conte Cristoforo, qual vien io questa Patria  e si 'I potesse voria averlo in le man, perchè li par  esser molto injurialo da lui, et lo fece prender dove  ò stato 5 anni preson a consumar la so* joveutù; per  tan&o» e bon star vigilante a la eonservation di Osop-  po et di la sua persona ; per tanto voria licentia dal  Locoteoente a mandar 6 homeni per villa li intorno a  venir a far la varda, si partirano a bore 23 e a Talba  toroerano. Aliega quello fece al dillo conte Cristo-  foro, come sa domino Vieenzo Capello, domino Znan  Vituri et il Manfron. liem, domino Jacomo Corner  fo luogotenente in la Patria ete. "
103,"['Marano', 'FrìuliX']",554,"Di Buiffo, di sier Francesco Foecari fode-  età et capitano, di 25, date a la Canda. Come,  essendo cavalchato per veder di far le porte a la Pe«  losetla, scrisse a Ferara» et à auto una teiera da uno  suo amicho, di nove, la qual manda inclusa, la qual  è data m Ferara a di 12. Scrive, come il Papa ha  mandi a dimandar il passo al Ducha per 12 milia  sguizari che vadino a Roma. 11 Ducha li ha concesso  il passo ; ma vadino per Po a mille a la volta, et ha  manda uno capilano todesco, qual e con lui a la soa  vardia, a farne 2000 per lui Duca; fornisse le zeote  soe d*arme fino al numero di . . . lanze; si fa far la  credenza quando el manza, e la note fa star le zente  d'arme e cavali lezieri in ordine io la soa earte. £t  si dice l' Imperador é per venir in Italia. "
104,"['Marano', 'FrìuliX']",554,"Di Verona, dil nostro Governàdor, di 12,  al suo secretorio è qui, Zuon Piero di Oandin.  Li manda alcuni avisi auli da Milan, qual li monstri  a la Signoria : come lo illustrissimo Lutrech mandò  200 fanti per Zenoa, e fa star in ordine le zente  d*arme ; qual Governador dubita di novità, perché  li fanti ispani erano a Melazo é sta levati, né si sa  per dove. "
105,"['Marano', 'FrìuliX']",554,"Di Cividal di Friul, di domino Hironimo  di Nordio dotor^ citodin de lì, di 12, drieata a  sier Antonio Grimani procuratore Scrive come,  per la venuta dil conte Cristoforo al governo di Go-  ricia e di Gradiscba e Maran, quella terra di Civi-  dal bisogna esser custodita; qual si fosse robata, sa-  ria perso la Patria, però si provedi. Et é sviso, il dito conte Crìsloforo esser zonto a Posloyiia, e come io Cìvidal é pocba zeote per la peste vi é stala. 833* Fo leto una suplication di Fnnceseo Bod qu. sier Zorzi cretese, domanda di gratia sia fato nobile cretese acciò possi partecipar di quelli ofBcii, et questo per esser fiol naturai etc, e li sia concesso a lui esto per esser fiol naturai etc, e li sia concesso a lui e so' Goti ; et leto la risposta dii rezimento di Crete che conseja se li poi Tar tal gratia, ut in ea."
106,"['Marano', 'FrìuliX']",556,"Et fu posto, per li Savii dil Consejo, Terra ferma et Ordeni, di farìi la risposta, viddicet come el vedemo voluntieri per l'amor che portiamo al suo se-demo voluntieri per l'amor che portiamo al suo serenissimo Re. Quanto a quello ha ditto del signorrenissimo Re. Quanto a quello ha ditto del signor Selim, dicemo el Nostro Signor Dio ha levato di mezo quello l'aria fato. Quanto a far la paxe, come ei vene uno ambassator di quello Signor uovo con letere di esso Signor, per le qual el Signor voleva continuar la paxe era col padre, et nui li dicessemo esser ben contenti, e per letere nostre quelle aprobassemo, eon avisarli eramo per mandar l'Oratorbassemo, eon avisarli eramo per mandar l'Orator nostro qual sì alegrerà et oonfirmarà la dita paxe; quanto aver scrìto al Papa e Cesarea Maestà per moverli a far union contra dito Turco, lo laudemo queto bon proposito, et sempre che vederemo li altrì prìncipi far, da nui non mancherà oorrisponder  etc Quanto a deputar do a veder li conti nostri, bi-  vemo deputadi sier Pandolfo Morexiui et sier Marco  Fosearì savii a Terra ferma, quali saranno con sui  signorìa a veder tal conti etc. ut in responsione. "
107,"['Marano', 'FrìuliX']",556,"Et io Mario Sanudo mi parse andar in reogi e S  dir, saria bon chiarir come per nostre letere bob  d*oro havemo za conferma la paxe, et l'Onlor delo  era per alegrarsi di la soa creation et si|pbr h pua  predita ; però non si poteva quella alterar, e eoa  questo non acbadeva che lui più dovesse intrar che  la paxe si bara a tratar sia eUam col suo Re;  non parse al Colegio riconzar la parte, et fu  178, 24. "
108,"['Marano', 'FrìuliX']",556,"JH Milan, vene letere dil Secretorio nosim,  di 15. Come- li ^00 fanti fo roandaU a Zeooe e feti  rìtoroar, par che di novo li mandano, e questo per-  ché quel govemador dubita di novità io quella cìlL  Scrìve, è zonta la posta di Franza, e raèndi Mere di  l'Orator nostro, e le letere di 9 vano al prebto Ora-  tor le ha mandate per le poste r^. "
109,"['Marano', 'FrìuliX']",556,"Dì Franga, di V Oraior nostro, date « jBbs,  a dì 3. Come, havendo auto letere di 17 Dieembm,  di rOrator nostro apresso la Cesarea Maestà aercfaa  il mandar dil conte Crìstoforo al governo di Gradi-  scha, Maran etc, e per esser di la qualità li aaria  bon non fusse mandato aedo non fusse principio di  guerra ; et perché il Re era con la Raioa e madre  e pochi de li soi a uno vilazo mia 15 loolan, loeo da  non poter habitar altri, mandò il suo Secretano a  pn^r quella Maestà voy scriver in Alemagoa che  sia revochato tal electione. Et lui Orator parlò a DM»-  signor l' Armirajo, era li a Bies, qual disse si brk  scriver al suo Orator parli a la Cesarea Maestà doq  lo mandi, saria prìncipio di novità, ei che firaueesi é  desiderosi di guerra per esser sta sema soldo qual-  che tempo. Poi disse esser venuto quel GharoD ora-  tor dì Anglia con li presenti a quel Re, e voler  in optima benivolentia con la Cfaristianissima Ml..^,  e di le cose di Scozia vorìa li oratori seozesi andas-  seno a quel Re; siche si vederà di conzar qudle eoae,  perché sono in dojudici, la illustrissima Madama  per il Re nostro e il reverendissimo cardinal Ebo-  raoense per il Re di Anglia; per il che si manda  monsignor Polit in Anglia a questo eSaeio e fìicsi  passerà fino in Scozia. Poi parlando di Roma, disse  non esser altro. Monsignor di San Marzeo Iratavm  alcune cosse di pocho momento; non é sta expedito  ancora. Scrive, il Re con la corte va a RemoraDtiuo  dove starà alcuni zorni, |k>ì si transierirà a Lioo.  Scrive, ditto orator anglico dimandò si 'I Re andava a IJon Ad abocharsi col Papa. Li fo risposto è assa' tempo non è sii al suo slato de Milan e li bisognava andar a rivederlo, e andando, forsi si abocheri col Papa a Bologna. Tamen ancora non havia concluso; 334* Ola zonto a Lion terminerà quello li parerà. Scrive, il Secrelario parlò al Re dìl conte Cristoforo, qual li disse scriverà al suo ambasator, ut supra. Eiiam parlò a Madama e li disse ut supra. Si scusa diclo Orator nostro, si cussi spesso non aviserà Ano non sii a Liou, et manda letere di TOralor nostro in Anglia."
110,"['Marano', 'FrìuliX']",557,"Dì Franga, di V Oraior nostro, date « jBbs, a dì 3. Come, havendo auto letere di 17 Dieembm, di rOrator nostro apresso la Cesarea Maestà aercfaa il mandar dil conte Crìstoforo al governo di Gradischa, Maran etc, e per esser di la qualità li aariascha, Maran etc, e per esser di la qualità li aaria bon non fusse mandato aedo non fusse principio di guerra ; et perché il Re era con la Raioa e madre e pochi de li soi a uno vilazo mia 15 loolan, loeo da non poter habitar altri, mandò il suo Secretano a pn^r quella Maestà voy scriver in Alemagoa che sia revochato tal electione. Et lui Orator parlò a DM»signor l' Armirajo, era li a Bies, qual disse si brksignor l' Armirajo, era li a Bies, qual disse si brk scriver al suo Orator parli a la Cesarea Maestà doq lo mandi, saria prìncipio di novità, ei che firaueesi é desiderosi di guerra per esser sta sema soldo qualche tempo. Poi disse esser venuto quel GharoD ora-che tempo. Poi disse esser venuto quel GharoD orator dì Anglia con li presenti a quel Re, e volertor dì Anglia con li presenti a quel Re, e voler in optima benivolentia con la Cfaristianissima Ml..^, e di le cose di Scozia vorìa li oratori seozesi andasseno a quel Re; siche si vederà di conzar qudle eoae,seno a quel Re; siche si vederà di conzar qudle eoae, perché sono in dojudici, la illustrissima Madama per il Re nostro e il reverendissimo cardinal Eboraoense per il Re di Anglia; per il che si mandaraoense per il Re di Anglia; per il che si manda monsignor Polit in Anglia a questo eSaeio e fìicsi passerà fino in Scozia. Poi parlando di Roma, disse non esser altro. Monsignor di San Marzeo Iratavm alcune cosse di pocho momento; non é sta expedito ancora. Scrive, il Re con la corte va a RemoraDtiuo dove starà alcuni zorni, |k>ì si transierirà a Lioo. Scrive, ditto orator anglico dimandò si 'I Re andava a IJon Ad abocharsi col Papa. Li fo risposto è assa'  tempo non è sii al suo slato de Milan e li bisognava  andar a rivederlo, e andando, forsi si abocheri col  Papa a Bologna. Tamen ancora non havia concluso;  334* Ola zonto a Lion terminerà quello li parerà. Scrive,  il Secrelario parlò al Re dìl conte Cristoforo, qual li  disse scriverà al suo ambasator, ut supra. Eiiam  parlò a Madama e li disse ut supra. Si scusa diclo  Orator nostro, si cussi spesso non aviserà Ano non  sii a Liou, et manda letere di TOralor nostro in  Anglia. "
