,Place,Column No.,Paragraph
31,"['Marano', 'FrìuliX']",584,"Di Udene, di sier Francesco Donado ti ca-  valier, luogotenente in la Patria, di 21. Come,  in execution di le teiere di la Signoria nostra, disse  al magniRco capitano cavalier di la Volpe, andasse  a stanziar in Cividal. Il qual rispose adderi oiolto  volentieri, et ha mandato a preparar le fttansie ; ma  voria le chiave di le porte in le man, qual lieo quel-  la comunità, /fem, ha dito a Cesare sao fradelo,  fazi venir in Udene alozar li 18 homeot d*»rme, et  (Hissl fari. Scrive di capi di siratioti a far ei aimilc.  Item, et cavalier di la Volpe li In dito li cavali in  Cividal noh fìi miHa, meglio saria Canti fonti. EI ba  mandalo uno suo a Postoyna loco dfl odate Cristo-  fbro per saper la sua venuta; el qual conte Cristoforo  non é ancora zonto, et se divulga verik eoa 100 ca-  vali todeschi, licei votìa lui menar corrati, ma to-  deschi non voleno eorvali, et lui li meacri e non  sarà altro. Scrive, in Maran, Gradischa et Gorida,  poleno esser da 1 SO in 200 l^nii, a lercha 30 ca*  vali di todescbi. "
32,"['Marghera', 'Margera']",112,"Fo poi posto, per sier Antonio Condolmer, sier Gasparo Malipiero, sier Marin Morexini provedadori sora le aque, una parte de avrir il cavo di Margen, con li modi ut in parte. Andò in renga sier Moisé Venier, dicendo è materia di gran consideration et impoctantia, et era t)on dar tempo che si pensase etc.   Pariò sier Gasparo Malipiero narando la cossa, fa-  cendo lezer molte deposition etc. El volendo man*  dar la parte, sier Marco Antonio lioredan, qual è  slato sora le aque e fé' lui far il cavo a Margera,  andò in renga, contradicendo tal opinion, e si dove-  ria far deaegni e veder ben la cossa, el non corer a  furia, e far uno Golegio di 30 come fa fato altre  fiale. Et venuto zoso, discordo fu terminato indusiar  questa materia per esser di summa importantia. "
33,"['Marghera', 'Margera']",163,"Poi fo dato, per li Provedadori som le aque,  sier Antonio Condolmer, sier Gasparo Malipiero,  sier Mann Morexiiii, un dis^o per uno di quelli  erano ip Pregadi, fato a stampa, ne hanno fato far  950, li costa ducali 11, aziò tutti vedano dove vote-  no mandar le acque dolze per una allra via, e rom-  per il cavo di Margera, e si possi andar con barcba  fino a Mestre. "
34,"['Marghera', 'Margera']",163,"Poi parto sier Mario Morcxini benissiipo, eoa  gran voie et li dele gran bole, et che 1 parla\*a  perchè sier Lorenzo Minio fradelo di so' zen^ro  havia ana hostaria a Margera, et fé' lezer una ler  tera che '1 ditto scrive a sier Jacomo di la f da  Mestre di questa materia, viddieet esso sier Lo-  reozo Minio, che lenisse modo non si levasse il cavo,  saria danno di T hostaria di Margera. Poi parlò su  la materia, dicendo le rason e V optimo (hitto se-  guirà ; di che si portò benissioH); Andò la parte: 17 di i|o, 1^^ di si, et lu 17 non sincere, la copia di In qual detiberitioD poterò qui avanti.terò qui avanti."
35,"['Marghera', 'Margera']",169,reteriM anni serate le aque dolce a Margera et fato 
36,"['Marghera', 'Margera']",169,li di terreo! si lezieri da Margera a Liza Fusina che 
37,"['Marghera', 'Margera']",169,"nec non al ponte di Margera. Et perché, facto dicto "
38,"['Marghera', 'Margera']",169,Botenigo el cavamento de Margera e Liza Fusina re- 
39,"['Marghera', 'Margera']",170,"vadino suso quanto pili le pono, et habiNo più corso a le Ucune nostre, et siano causa de extirpar tutte le  canne nassule si nel dicto alveo novo come in ditti 113*  canali, cbe sarà total beneficio non solum di le La-  cune nostre predite, ma etiam purificazion de Taere  di questa nostra cita. Nec non sia cavala la fossa  chiamata la Gradenica, la qual é apresso la strata re-  cto tramite fino al canal di san Lorenzo di Mestre.  Et da mo' sia preso : che in primis et ante om-  nia principiar si debia el ditto cavamento novo di  le pertege 301 1 cum li arzeri potenti da resister da  quella banda a le aque dolze che penetrar non pos-  sino in la lacuna nostra, et similiter che da quella  banda fortificar et reparar se debia li arzeri de la  Brenta per il medemo effeclo, et similiter la De-  steoa cbe va a la via del Dexe, come di sopra e dicto.  Quo facto^ remover se debia el Caro et Tarzere dove  é fuiKlato esso Caro de Margera per aprir la via a le  aque salse, et non pi*ima per alcun modo : decbia-  rando che tutte le terre che al presente non sono  lavorale non se possino redur a cultura, ma riman-  gino tutte a pradi, dovendose però obturar et stro-  par tutte le gore et sboradori cbe cadauna di dito  terre lavorate bavesseno, le qual butasseno in alcun  de li canali preditti, cussi da la banda del Botenigo  verso Mestre, come da li arzeri de la Brenta fino al  Botenigo, da la dita cava in zoso verso le acque  salse, aziò iK)n sia dannificata la Laguna nostra, sotto  irreniissibel pena de perder le terre, le qual ipso  facto se intendino esser confiscato in la Signoria  nostra, un terzo de le qual sìa de li acusador e li  doi terzi de V oiieio nostro sopra le Aque, da esser  convertilo el tracio de quelle a beneficio di la La-  cuna nostra. Et siano tonuti li Savii nostri sora le  aque presenti e futuri circha diete |)ene a exequir la  presento deliberation, sotto debito de sacramento et  pena di ducati 500. "
40,"['Marghera', 'Margera']",266,"Poi sier Marin Moresini savio sora le aque andò 169  in renga, et fece un gran discorso zercha la impor-  tanlia di le aque, narando la execution di la parie  come havevano aClado zoé dado a far le do cave a  Margera fino a Mestre che oosla^-ano (ulte do zerca  ducati 10 milia, dicendo bisogna danari, et ne ha-  veaoo trova dil vender di trageti uua quantità, e di  altre cosse, et voleano inlrar in quelli hanno aterrà  e fatto possession a li lidi con il sabion di la Signo-  ria, et vdeoo far andar la Brenta per Talveo nuovo  eome fo deliberato, ma voleano denari, senza i qual  non poleno far nulla. Però veleno meter alcune  parte, videlieet di vender oflidi si fa per li signori,  sospender le expectatìve fate, far Vita hebreo possi  venir in questa (erra e voi donar ducati 3ó0, e altro,  e meter quella parte dil rambiar di bandi, justifi-  candose le parte messene li altri Pregadi esser jusle,  et lieet per missier Inerenze Bragadin avogador era  sia impedito, havìa aulorì(à Toficio. El fé' lezer la  creazion dil 1501 nel Conscjo di X, di tre Savii sora  le aque, quali venisseno nel Consejo di X. Jtem^ dil  1505 come fu data autorità di meter parie con un  Coisier et Cao di X. Jfem, dil 1515, poi irata la  materia di le aque e falò uno Colcigio di 15, quali nel  Colegio di la Signoria trali tal materia ; fé* lezer la  parte, non si poi asolver uno se oon per via di gra-  tis ; fo molto loogo, sté più di do bore io renga, et  venuto zoso : "
41,['Mestre'],35,"Queste è per grafia.     Castelan a la Sarasinesctia di Padoa, fraddi qu. sier  Zuan Malipiero mori a Hodon.  Castelan a Mestre, foli di sier Alvise Micfaiel mori a "
42,['Mestre'],120,"A dì 21 dito. Vene in Colegio sier Valerio Mar-  zello savio a Terra ferma, tomaio di le monstre fate  a Cotogna et Montechiarì, parti di qui a di primo di  questo e fato a tutte le zente d'arme, mancha il Co-  vernador qual dice voleva far a Mestre questo Sep- "
43,['Mestre'],163,"Poi fo dato, per li Provedadori som le aque,  sier Antonio Condolmer, sier Gasparo Malipiero,  sier Mann Morexiiii, un dis^o per uno di quelli  erano ip Pregadi, fato a stampa, ne hanno fato far  950, li costa ducali 11, aziò tutti vedano dove vote-  no mandar le acque dolze per una allra via, e rom-  per il cavo di Margera, e si possi andar con barcba  fino a Mestre. "
44,['Mestre'],163,"Poi parto sier Mario Morcxini benissiipo, eoa  gran voie et li dele gran bole, et che 1 parla\*a  perchè sier Lorenzo Minio fradelo di so' zen^ro  havia ana hostaria a Margera, et fé' lezer una ler  tera che '1 ditto scrive a sier Jacomo di la f da  Mestre di questa materia, viddieet esso sier Lo-  reozo Minio, che lenisse modo non si levasse il cavo,  saria danno di T hostaria di Margera. Poi parlò su  la materia, dicendo le rason e V optimo (hitto se-  guirà ; di che si portò benissioH); Andò la parte: 17 di i|o, 1^^ di si, et lu 17 non sincere, la copia di In qual detiberitioD poterò qui avanti.terò qui avanti."
45,['Mestre'],169,"lontanar de le pallude nostre le aque dolce, le qual "
46,['Mestre'],169,SODO roti e conducooo terreni ne le Lacune nostre 
47,['Mestre'],169,"^3i Mestre, che è cavamento di pertege 201 i da quella "
48,['Mestre'],169,per el dito alveo di Mestre; el aciò quella possi me- 
49,['Mestre'],169,omU la Desfeoa che è de là da Mestre per condur 
50,['Mestre'],170,"vadino suso quanto pili le pono, et habiNo più corso a le Ucune nostre, et siano causa de extirpar tutte le  canne nassule si nel dicto alveo novo come in ditti 113*  canali, cbe sarà total beneficio non solum di le La-  cune nostre predite, ma etiam purificazion de Taere  di questa nostra cita. Nec non sia cavala la fossa  chiamata la Gradenica, la qual é apresso la strata re-  cto tramite fino al canal di san Lorenzo di Mestre.  Et da mo' sia preso : che in primis et ante om-  nia principiar si debia el ditto cavamento novo di  le pertege 301 1 cum li arzeri potenti da resister da  quella banda a le aque dolze che penetrar non pos-  sino in la lacuna nostra, et similiter che da quella  banda fortificar et reparar se debia li arzeri de la  Brenta per il medemo effeclo, et similiter la De-  steoa cbe va a la via del Dexe, come di sopra e dicto.  Quo facto^ remover se debia el Caro et Tarzere dove  é fuiKlato esso Caro de Margera per aprir la via a le  aque salse, et non pi*ima per alcun modo : decbia-  rando che tutte le terre che al presente non sono  lavorale non se possino redur a cultura, ma riman-  gino tutte a pradi, dovendose però obturar et stro-  par tutte le gore et sboradori cbe cadauna di dito  terre lavorate bavesseno, le qual butasseno in alcun  de li canali preditti, cussi da la banda del Botenigo  verso Mestre, come da li arzeri de la Brenta fino al  Botenigo, da la dita cava in zoso verso le acque  salse, aziò iK)n sia dannificata la Laguna nostra, sotto  irreniissibel pena de perder le terre, le qual ipso  facto se intendino esser confiscato in la Signoria  nostra, un terzo de le qual sìa de li acusador e li  doi terzi de V oiieio nostro sopra le Aque, da esser  convertilo el tracio de quelle a beneficio di la La-  cuna nostra. Et siano tonuti li Savii nostri sora le  aque presenti e futuri circha diete |)ene a exequir la  presento deliberation, sotto debito de sacramento et  pena di ducati 500. "
51,['Mestre'],187,"Fu posto, per li ditti, atento li casamenti di foli  sopra Mestre non recase per la diversion di le  acque e li moKni di la Signoria nostra in Mestre, e a  r invernata inondar la via dil Teragio, per tanto sia  preso di vender li ditti foli al publico incanto, facen-  do br prima le proclame : 164, 24. "
52,['Mestre'],266,"Havemo sopraseduto in la expeditione dil presente brigantino, axpectando alcuni nostri noncii disente brigantino, axpectando alcuni nostri noncii di diveru lochi, et eri aemo stati advisati da persone Gde digne che Tarmala dil Turcho prò majori par-  te é dismessa, et ha licentialo le gente da remo. Ta-  men de li nostri vicini che erano aodati in Constan-  tinopoli per (ale effecto nissuno è ancora tornalo; et  se afferma che manderà fuora poclù navilii, quali  non passerano lo numero di 40, per la guardia de  sui porli. Dicono ancora che le gente terrestre pas-  sano da la Grecia in la Anatolia per andar contra il  Soph), havendo trovalo alcuni de li soi prìndpaìi che  lenivano intelligentia con dito Sophi. Noi staremo  atenli a quello succederà, e perveiieodo a nostra no-  (i(ia alcuna cossa impor(an(e, la faremo sapere a le  Maguificenlie Vostre, qu€B mleant felices.  Data Sodi, die 30 Junii 1520.  Subscriptio "
53,['Mestre'],266,"Poi sier Marin Moresini savio sora le aque andò 169  in renga, et fece un gran discorso zercha la impor-  tanlia di le aque, narando la execution di la parie  come havevano aClado zoé dado a far le do cave a  Margera fino a Mestre che oosla^-ano (ulte do zerca  ducati 10 milia, dicendo bisogna danari, et ne ha-  veaoo trova dil vender di trageti uua quantità, e di  altre cosse, et voleano inlrar in quelli hanno aterrà  e fatto possession a li lidi con il sabion di la Signo-  ria, et vdeoo far andar la Brenta per Talveo nuovo  eome fo deliberato, ma voleano denari, senza i qual  non poleno far nulla. Però veleno meter alcune  parte, videlieet di vender oflidi si fa per li signori,  sospender le expectatìve fate, far Vita hebreo possi  venir in questa (erra e voi donar ducati 3ó0, e altro,  e meter quella parte dil rambiar di bandi, justifi-  candose le parte messene li altri Pregadi esser jusle,  et lieet per missier Inerenze Bragadin avogador era  sia impedito, havìa aulorì(à Toficio. El fé' lezer la  creazion dil 1501 nel Conscjo di X, di tre Savii sora  le aque, quali venisseno nel Consejo di X. Jtem^ dil  1505 come fu data autorità di meter parie con un  Coisier et Cao di X. Jfem, dil 1515, poi irata la  materia di le aque e falò uno Colcigio di 15, quali nel  Colegio di la Signoria trali tal materia ; fé* lezer la  parte, non si poi asolver uno se oon per via di gra-  tis ; fo molto loogo, sté più di do bore io renga, et  venuto zoso : "
54,['Mirano'],169,"aedi et pessimo aere, ma etiatn aterano, fu ne li "
55,['Mirano'],169,"DO alveo novo cum il suo arzere, sperando doverse "
56,['Mirano'],169,"I fiume vien da Mirao el la Brentella nel Botenigo, "
57,['Murano'],120,"Fu posto, ozi, per li Consieri, una taja per letere di sier Andrea Foscolo podestà et capitano di Crema, di 2 dil presente, di certo homicidio seguito perma, di 2 dil presente, di certo homicidio seguito per Batista dil Soldato in la persona dil qu. Joanne Campagnalio ut in litteris: che 'I possi di novo proclamarlo et meterio in bando di terre e lochi, e di questa cita, et con taja vivo lire 600, morto lire 300, e lì soi beni siano conGscati ut in parte. Ave 1 47 di si, 7 di no. 78 In questo zorno, per Colegio, fo scrito a l'Orator nostro in Corte: come il Pontefice za do anni pertor nostro in Corte: come il Pontefice za do anni per sue bolle ne rafermò la eletion di piovani di questa ella da esser confirmati per Soa Santità, ma fo pretermesse de nominar le Contrade, videlicet Mu-termesse de nominar le Contrade, videlicet Mu nì n, Mazorbo, Torzelo e Malamocho, che sono an-  nesse con questa cita nostra; pertanto voy instar il  Papa dechiarì questo instesso modo si observi in li  piovani da esser electi in le pieve di ditte Contrade.  Et a di 18 di questo, fo sento a sier Alvise Sa-  lamon podestà di Torzelo, in risposta di soe di 16,  zercha il monasterio di San Cornelio et San Qpriano  di Buran di mar, qual va in mina perchè non si  celebra, e sarra bon farne provision etc. Però li fu  scrito, per Colegio, sequestri le intrade e di danari  sia reparala la chiesa et monasterio che'l non rovini.  Itemj a di 17 fo scrito a sier Alvise Gradenigo  orator nostro in corte : come parli al Papa perché  ditto monasterio è in comenda a domino Gratian di  Gratiani, qual è residente li a Roma e raro vei nun-  quatn si celebra e tutto va in mina, et il meglio  sarta che uno monasterio di done observante di San  Arian apresso Torzelo, le qual per il mal ajere che  vi é stanno pid di la Vs dil tempo esse donne fuora  del ditto monastero, perchè vedi il Papa concedi  ditto monasterio di San Cornelio et Cypriano qual  sia unido con San Arian, con dar pension onesta al  prefato domino Gratian, et questa bona opera sarà  la reformation dil monastero di San Arian. "
58,['Murano'],546,"In questo zorno, el signor principe di Salerno  (Bisognano) andò famigliarmente vedendo la Mar-  zaria, qual fu ben conzada. É stalo a TArsenal, ha  visto a far veri a Muran, e sta su questi piazeri. "
59,['Murano'],546,"Item fo scrito a sier Hironimo Soranzo podestà  di Anlivari, in risposta di soe di 10, de le parole li  ha dito Francesco Alalonich citadin de li contra de  lui Podestà e dil suo canzelier, e la pocha obedien-  tia ha di quelli subdili, el licci babbi uno contesta-  bele con 8 fanti et 12 cavalli di slratioli, tamen or-  denemo al Provedador di Tarmada vadi li eie. "
60,['Murano'],546,"In questo zomo, la sera, a San Anzok) sul Canal  grando, in cha* Landò di sier Marco Antonio Veuier  signor di Sanguané mio ne|K)le, fu (alo una festa el   35 cena honoralissìma per li cornpagni Ortolani a loro spese al principe dì Bisignano acclado in dilta compagnia. Prima la caxa fu conzada con razi e quadripagnia. Prima la caxa fu conzada con razi e quadri alorno il portico el le camere benissimo, fato una credentiera grande di arzenti per valuta ducali 5000, preparato panno d*oro dove sentava esso principe e il signor di la festa, invidate da 40 e più donne le più bele di la terra, vestite d*oro listato et ioquartado e di seda. Et prima baiato, e il signor ballòtado e di seda. Et prima baiato, e il signor ballò assai per esser zovene bello e gajardo e facile a inamorarsi ; poi vene li bufoni in varie foze secondo limorarsi ; poi vene li bufoni in varie foze secondo li tempi ; poi le virtù di soni et canti quanti si potè aver, le trombe, pifari, pive, corneli e flauti sonavano ; demum la cena al principe con 12 di soi e Uvano ; demum la cena al principe con 12 di soi e U signor Zuane Cìosaza, Julio Manfron et ferier Beltrame et zercha altratante done. Cenono in camera,trame et zercha altratante done. Cenono in camera, et ebeno 23 man di bandison, paoni, fazaui, pernise, galli di montagna, eie. vestidi, pan dorado e oslregè dorade, Gno le candele di cera dorade; et dogè dorade, Gno le candele di cera dorade; et do torzi andava le bandison e li compagni servivano, e di fuora atorno il portico cenorono le altre done e i"
61,"['Oriago', 'Uriago']",199,"Da poi disnar, fo Conseijo di X per expedir li  presonieri vilani di Uriago. Fo con la Zonta, et non  vi fu il Doxe. "
62,"['Oriago', 'Uriago']",259,"IH Fransa, di sier Zuan Badoer dotor el cavaiier, orator nostro, date a Boesi, a dì 17 Seiembrio. Come, a di 13 scrisse, et avendo ricevuto nostre di 36 con la lelera drizata a quella Ma-vuto nostre di 36 con la lelera drizata a quella Malesia zercha Taceptar il comparadego, el alegrarsilesia zercha Taceptar il comparadego, el alegrarsi con Soa Maestà, eri fo da quella, et li apresenlò dita lelera; qual k prese, et volse il Secretario di r Orator b lezeae: mooslrò ha ver gran piacer. Poi Soa Maestà li disse, il cardinal Sedunense sguizaro esser zonlo a la Calliolìca Maesla, dal quale fu ace* tato honoralamente, et ptMice ha aulo audienlia, fece una oralion, offerendoli ogni favor et 10 milia sguizari al suo comando, dolendosi di esso re Cristianisssimo, qual li havia b\Xo spender 100 miliastianisssimo, qual li havia b\Xo spender 100 milia scudi, et che T era homo ingrato e pericoloso. E poi il Re disse, che li piace habi usalo tal parole, perché quando continuerà in dir mal de lui non li saràché quando continuerà in dir mal de lui non li sarà crelo, dicendo. Iodico per averii fato spender li 100 miUa scudi ; el queste parole ultime le disse in una audienlia secreta. Poi la Cristianissima Maestà predilla , disse che ui Spagna continuava i moti, chedilla , disse che ui Spagna continuava i moti, che era vero di Medina dil Campo stala brusala, et che Fooaecha, che era per nome dil re Calholico rimasto, era fuzito in Portogalo, el il cardinal Dortonense era sta retanuto e licentiala la soa fam^lia , zoé tenuto con guardia, et che la Regina madre di esso re Calholico era sta mooslrata in pergole, et havia 165 parlalo a li populì, dicendoli non haver saputo la morte dil padre, né la parlila dil Gol de Sfiogua ; siche é in gran perturbalion quelle cosse, el hanno messo pana la vita chi nomina più il Re, ma nomi 17 nar debi la Raina ; per il che il Re predillo par habi  prolongalo la sua ioooronalion dovea esser fata in  Aquisgrana, e voi (ornar in Spagna, con zente per  sedar quelli tumulti. Ifem, scrive, come per li fo-  raussitì di Napoli sono li a la corte di Pranza, se  intende la duchessa di Bari a Napoli voler Tar gran  feste per el parto de la Gola maridada nel re di  Poiana, et che Y Imperador voi investir dito fiol  nato dil dudiato di Milan ; tamen è parole di fo-  raussili. Scrive, esser vadiado una abatia a li con-  fini dil re Cristianissimo e dil re Calholioo, e questa  Maesti r ha data al confessor suo, ed il re Catholico  non voi Thabi. Scrive, la fia nata partì a di 14 per  Bles, et cussi la corte tutta partirj, siche per tuto il  mese saranno a Bles. Scrive, aver ricevuto nostre  di 99 Avosto in materia di vilani di Uriago. Par-  Ieri al Re quando achaderi, et Tara bon ofido in  questa materia. "
63,"['Oriago', 'Uriago']",279,"Da poi disnar, fo Consejo di X con la Zonta,  per le cosse di vilani di Uriago, e fo leto a questo  Consejo nuovo con la Zonta il processo, et compito  di lezer tutto. Steteno 6n bore 3 di note. ^Ail. U matina» io MereAUoMiiìrOraiùr noiiri, di 5, ei di NmpoU. iK • . • Iraiùr noiiri, di 5, ei di NmpoU. iK • . • I rio dirò poilete sanilo in Pr^iadL AIiMii a di 19 Septembrio, le gaBe di Ftandn cbe capitano sier Zuan Moro qu. sier Antonio» bea caiga^ zoDse a Palermo."
64,"['Oriago', 'Uriago']",280,"Da poi disnar, fo Consqo di X eoo la ZoqIì. ai  fono expediti li vilani di Uriago, vidMcet ilewH li-  berati da li Cabioni, dove erano sta posti in Tom  nuova, uno confinato a morir io prexoo foriei aitai  banditi, sicome per la condanason predita, h eopa  di la quri sarà qui avanti posta, il tutto veder s poi;  et la materia fu puMicata in Malto et naMhda a  poblicarta a Padoa et Uriago. "
65,"['Oriago', 'Uriago']",280,"Che Jaoomo Veraro absente, ma legahneslt ci-  tado, per la ferison et morte seguita nei  somi a Uriago contra quelli signori franeesi, d  perpetoalmente bandito di Venetia e decreto e  tutte terre e lungi nostri da parte di terraoda  et di tuti i nariK armati et disarmati, et se mai  alcun tempo el oontrafari al bando et preso  sia condoto a Venetia, dove sopra una piala da  Marco sia conduto a Santa f non uno eomuMMor,  prodamando h colpa soa assiduamente. Da pei n  strassini a eoa di cavalo da SanU i^imà  dove sopra uno eminente solaro a qoeBo sìa taji  testa da le spale, si che 1 sauori et P aniaaa ae  pari dal capo. Da poi d corpo inipartesia  di le qual 3 parte siano apicMi in 8 foRhe w h  strema parte di questa nostra dti, aagoodo il  soeto, et la quarta parte sia apichà a uno pai  fofdie nd luogo di Driq^. Qodli verameoli  quello prenderano et vivo presenterano Be le  nostre, habino Kre 6000 de i danari di la  nostra, et possino trazer «o bandito de eadma di "
66,"['Oriago', 'Uriago']",283,"   MDXXy orroBBE.     ^84     Vene l'orator dil re di Franu, con li Cai di X,  al quii fo dillo la expedilioD di vilani di Uriago, et  lui fulminaiìdo non si oonlenlò, dicendo si volea pu-  nir forte e luorli la vita per aver foia tanta inzuria,  si poi dir, al re CrisUanissimo.  ^77 * j)ii Capitano di le galie di Fiandra^ sier  Zmtn Moro qnL sier Antonio, da Palermo, fo  letere di 22 Settembre. Dil zonzer suo fi con le  conserve a di 19, e di la sua navigation. Ei come in  quelli mari sono Ire armate, viddicet a la Fagagua-  na e Trapano quella dil re Catolico mal in ordine,  stala a l'impresa di Zerbi; a 1* Ausla, mia 15 di Sar-  degna, vele ^1 dil Cristianissimo re, ei a Cao Pas-  sera 4 galie e tre Tusle di turchi, unde lui nel suo  partir vera r^ardoso per venir a salvamento. "
67,"['Oriago', 'Uriago']",283,"Da poi disnar, fo Consejo di X con la Zonla, ei  sleleno sopra far provision del caso sanilo di le fu-  sie a Coron, contra sier Domen^;o Capelo prove-  dador di l' armala ; ma si aspeta sier Àlexandro Con-  tarini soraoomilo, qual fo H a Coron, é in Uislria,  vien a disarmar, f^i e quelli di la galìa saprà il lutto.  Item, scrisseno in Franza el a Uilan di la condaua-  son fata conlra quelli di Uriago, mandando la copia  di qudla, dolendosi di modi el parole di Toralor  suo é in questa lem usale a la Signoria nostra, ei  cargaodolo molto. "
68,"['Oriago', 'Uriago']",468,"Noto. A di 18 di questo mese fo chiami, per de-  liberation presa nel Consejo di X, do contrebandieri  di buoi quali feritene ceKi saffi a Oriago, uno di  qual morite, che in termene di zorni 8 debi cooi-  parh'e, aìiter si procederi contra di loro. "
69,"['chiesa di s. Giustina', 'Giustina']",134,"Item^ zercha la terra dil fosso vicino al mona-  sterio di Santa Justìna, per satisfar a li reverendi  monaci preditti, li sia concesso di poter aterar ditto  fosso a tutte sue spese, e tuor di quello cussi atera-  do quanto sari di bisogno da fundar la chiesla di  Santa Juslina e altri soi comodi, excepto quella par-  te di fosso la qual intrasse ne la ditta via di le Mure 87 *  de perl^ 5, qual resti publica et aperta ; e li ter-  mini posti in quella parte de pertege 90 siano re-  messi a pertege 26; né possi aterar il fosso se prima  non haverano compido de cavar e netar t' alveo,  dove se habia a meter Taqua del fosso se li conce-  de, qual alveo principii da la grada per la qual entra  r aqua ne la terra fra il turion di Santa Justina e la  porta nova de Santa f e habi a sbocar de solo Tho-  spedal de San Violin pid di pertege 30, e habino a  far li ponti dove harano a discorer le strade che tra-  versano ditto alveo ; le qual tulle opere essi monaci  habino a far a tutte sue spexe, prima alerioo il fosso.  Ave 131, 15, 4. "
70,"['Baffo', 'neir isola di Cipro', 'Pafo']",127,"Di sier Zuan Moro eapitanio di le gatìe ba-  starde^ date a Baffo, adì ... Zugno. Dil zonzer  suo, justa i mandati di la Signoria nostra, con galìe  . . . , meteri <^i diligentia a la custodia di quella  ixola; con altre particubrità, ut in litteris. "
71,"['Baffo', 'neir isola di Cipro', 'Pafo']",367,"Le gatte di Barnto hanno fato pachi fati io quote ixola, rispela la care^ ai reformar, di ^sMete ixola, rispela la care^ ai reformar, di ^sMe compagnie di soldaii ranno passalo^ se non per ducati 12 nrilia, hernoo hanno Aio per la miti.Zanaecati 12 nrilia, hernoo hanno Aio per la miti.Zanae oome scrisse una oharaebia grossa a Barulo^a il Capitano di le hasiarde subita mandò Ja gaiia sqpra-pitano di le hasiarde subita mandò Ja gaiia sqpraoomila domino Piero Gradenigo ooo sier Carb dioomila domino Piero Gradenigo ooo sier Carb di Piioli eanaola novo, nooiò raerckadanli Meri sopra sedano fino a la venuta di le galie a non eontntarsedano fino a la venuta di le galie a non eontntar con li preditti zenoesi, qual darano ad ogni modo danno a la nation nostra. E cussi in questi torni ò •zonèo in Damìata noa akra charaohia pur eenoese •con panni di lana ei di seda, li qual ba «onlractato. Trova, il miglior remedio é di far spes^gar ii aoslri navilii, scansar la spesa a la mercadantia aziò di bona «*aha « di beo merchaia questi merohanti habino a «ontralar, «i possi non li nastri più presto che con forestieri. Erano li signori de r^figipioJa questi 411 fior 4»nciuder i^he non volevano «cbe in la scala 4i Damista si lese pia iMsende, ma 41 lutto ridur iu Ale-mista si lese pia iMsende, ma 41 lutto ridur iu Alexandria. Scrive, av^r principiato col reamenio a kxandria. Scrive, av^r principiato col reamenio a k irefomiiioo di le fanterie. Li ambasatari di la universiià di Nioosia vien a Veneftia, e cussi quelli diversiià di Nioosia vien a Veneftia, e cussi quelli di questa città. Quella vederà li soi capitoli. Spera 48ser prestissimo lui, benché sier Zacaria Loredao provedador decto suo suocesacr non voi aoepiar il reai-dador decto suo suocesacr non voi aoepiar il reaimeaio, dicendo voler star fino compisse Proveda-meaio, dicendo voler star fino compisse Proveda•dor «zenerol ; spera li sindìci el farà «coeptar peoohò•dor «zenerol ; spera li sindìci el farà «coeptar peoohò la Signoria sparagnerà ducali iW a J* anno^ siche vegttirà questo afiexe futuro. Et è iper certificar la Signoria nostra :il ter dil praliea in 4]nel *r#gno, far'una sola scak generili» retignir tulli ii orzi in una sola man, dar «nodo a questi villani «he passano lavorar e non lassar ii terreni ineallivadi, tmsano lavorar e non lassar ii terreni ineallivadi, tm 923' habilar la ixola, usar cqualilà a quelli hanno gra-  veze, cognoscer quanlo è danno a la Signoria nostra  de slntioii, si quelli hanno salario quanlo quelli lian-  110 possession, cognoscer il danno de li lurcupili  senza alcuno beneGcio, et sì è in tempo di pace et  non di guerra. Scrive, si Ta cassar tanli valenlomeni  roreslieri per scansar spesa li in Famagosta, iamen  nel castello di li a Cerines et Baffo e Umissù sono  tulli maridadi, vechii, inuleli, quali in bisogni non  valeriano, et si spende gran denari. E cosa certa è  la Signoria porta haver di quel regno assa* miara di  ducati più di quello ki Iraze a Tanno e con il dover,  et si riserva il tutto a bocca referir. Lauda el Capi-  nio di le bastarde, sier Marco Ldiido, qual si parti,  et cussi li sopracomili e lutti di le galie bonieni uteli  in mar et in terra, il forzo di sdiiopetierì eie. Que-  sto anno de li è sta fato gran quantità di sali tioni,  che A anni assai non furono migliori ; sono sta poche  biave et goloni principalmente per causa de ditte  seccure. Scrive è mancato, per quanto se intende  per letere di Sona, domino Sebastiano Zorzi consolo  in Aleundria nostro. Sono venuti 4 sanzachi in  Aieppo. Danno voce che 1 Signor questo inverno sarà  in là Sorìa. Non si erede, ma più presto loro sono  venuti per causa di la morte dil signor di Tripoli, e  si danno reputalion per dubito che hanno dil si-  gnor Gazelli. "
