,Place,Column No.,Paragraph
76,['Mestre'],35,"Queste è per grafia.     Castelan a la Sarasinesctia di Padoa, fraddi qu. sier  Zuan Malipiero mori a Hodon.  Castelan a Mestre, foli di sier Alvise Micfaiel mori a "
77,['Mestre'],120,"Fu posto, ozi, per li Consieri, una taja per letere di sier Andrea Foscolo podestà et capitano di Crema, di 2 dil presente, di certo homicidio seguito perma, di 2 dil presente, di certo homicidio seguito per Batista dil Soldato in la persona dil qu. Joanne Campagnalio ut in litteris: che 'I possi di novo proclamarlo et meterio in bando di terre e lochi, e di questa cita, et con taja vivo lire 600, morto lire 300, e lì soi beni siano conGscati ut in parte. Ave 1 47 di si, 7 di no. 78 In questo zorno, per Colegio, fo scrito a l'Orator nostro in Corte: come il Pontefice za do anni pertor nostro in Corte: come il Pontefice za do anni per sue bolle ne rafermò la eletion di piovani di questa ella da esser confirmati per Soa Santità, ma fo pretermesse de nominar le Contrade, videlicet Mu-termesse de nominar le Contrade, videlicet Mu nì n, Mazorbo, Torzelo e Malamocho, che sono an-  nesse con questa cita nostra; pertanto voy instar il  Papa dechiarì questo instesso modo si observi in li  piovani da esser electi in le pieve di ditte Contrade.  Et a di 18 di questo, fo sento a sier Alvise Sa-  lamon podestà di Torzelo, in risposta di soe di 16,  zercha il monasterio di San Cornelio et San Qpriano  di Buran di mar, qual va in mina perchè non si  celebra, e sarra bon farne provision etc. Però li fu  scrito, per Colegio, sequestri le intrade e di danari  sia reparala la chiesa et monasterio che'l non rovini.  Itemj a di 17 fo scrito a sier Alvise Gradenigo  orator nostro in corte : come parli al Papa perché  ditto monasterio è in comenda a domino Gratian di  Gratiani, qual è residente li a Roma e raro vei nun-  quatn si celebra e tutto va in mina, et il meglio  sarta che uno monasterio di done observante di San  Arian apresso Torzelo, le qual per il mal ajere che  vi é stanno pid di la Vs dil tempo esse donne fuora  del ditto monastero, perchè vedi il Papa concedi  ditto monasterio di San Cornelio et Cypriano qual  sia unido con San Arian, con dar pension onesta al  prefato domino Gratian, et questa bona opera sarà  la reformation dil monastero di San Arian. "
78,['Mestre'],120,"Fo scrito, per Colegio, a sier Gabriel Zigogna  podestà di Budua : come per sue si ha inteso la ele-  tion in soracomito di Marin Cristich, il qual è veoulo  a la Signoria, e portò letere del sanzacho di Monte-  negro, per le qual è contento si trazi horoeni dil suo  paese e zurme per armar la ditta galla, pertanto ne  piace summamenle, e voy con letere ringratiar eie. "
79,['Mestre'],120,"Di Comtantinopoli, vene letere di sier To- 78""  ma Contarini baylo nostro, date in Pera, a dì  8 Lujo. Qual zonse essendo Prcgadi suso, et non fo  lete, portate per sier Zuan Donado qu. sier Alvise,  venuto merchadante de li. "
80,['Mestre'],120,"A dì 21 dito. Vene in Colegio sier Valerio Mar-  zello savio a Terra ferma, tomaio di le monstre fate  a Cotogna et Montechiarì, parti di qui a di primo di  questo e fato a tutte le zente d'arme, mancha il Co-  vernador qual dice voleva far a Mestre questo Sep- "
81,['Mestre'],120,"Di Hongaria, fo leio h letere et le nove di  Tartari, Dil Baylo di Constantinopoli, di 8  Maao et 8 Lujo. "
82,['Mestre'],163,"Fu posto, per li ditti, una teiera a TOrator no-  stro in pranza, come li mandemo quanto scrìvemo  in Fiandra ut supra^ aziò comunichi con la Cristia-  nissima Uaestà, e che inteso per sue quella Maestà  mandava orator a la Cesarea Maestà, eiiam nui  manderemo il nostro electo za uno anno e mezo in  loco dil nostro é li za da tanto tempo, né liavemo  mai voluto expedirlo per andar in ogni action uniti  con Soa Maestà Cristianissima etc ut in ìitteris. Ei  fu presa senza parlar altramente. "
83,['Mestre'],163,"Poi fo dato, per li Provedadori som le aque,  sier Antonio Condolmer, sier Gasparo Malipiero,  sier Mann Morexiiii, un dis^o per uno di quelli  erano ip Pregadi, fato a stampa, ne hanno fato far  950, li costa ducali 11, aziò tutti vedano dove vote-  no mandar le acque dolze per una allra via, e rom-  per il cavo di Margera, e si possi andar con barcba  fino a Mestre. "
84,['Mestre'],163,"Et sier Antonio Condolmer andò in renga e narò  h oossa si ha a far, mostrando col disino; et ri-  spose a qu(ello Taltro zomo pariò sier Marco Anto-  nio Loredan ; ma fo poco inleso, voxe bassa, si mutò  di renga, vene dove si leze le letere, poi ritornò sq  h prima. "
85,['Mestre'],163,"Poi parto sier Mario Morcxini benissiipo, eoa  gran voie et li dele gran bole, et che 1 parla\*a  perchè sier Lorenzo Minio fradelo di so' zen^ro  havia ana hostaria a Margera, et fé' lezer una ler  tera che '1 ditto scrive a sier Jacomo di la f da  Mestre di questa materia, viddieet esso sier Lo-  reozo Minio, che lenisse modo non si levasse il cavo,  saria danno di T hostaria di Margera. Poi parlò su  la materia, dicendo le rason e V optimo (hitto se-  guirà ; di che si portò benissioH); Andò la parte: 17 di i|o, 1^^ di si, et lu 17 non sincere, la copia di In qual detiberitioD poterò qui avanti.terò qui avanti."
86,['Mestre'],169,"lontanar de le pallude nostre le aque dolce, le qual "
87,['Mestre'],169,SODO roti e conducooo terreni ne le Lacune nostre 
88,['Mestre'],169,"ta cbe quodammodo est errar pejor priore, e sia "
89,['Mestre'],169,"^3i Mestre, che è cavamento di pertege 201 i da quella "
90,['Mestre'],169,per el dito alveo di Mestre; el aciò quella possi me- 
91,['Mestre'],169,omU la Desfeoa che è de là da Mestre per condur 
92,['Mestre'],170,"vadino suso quanto pili le pono, et habiNo più corso a le Ucune nostre, et siano causa de extirpar tutte le  canne nassule si nel dicto alveo novo come in ditti 113*  canali, cbe sarà total beneficio non solum di le La-  cune nostre predite, ma etiam purificazion de Taere  di questa nostra cita. Nec non sia cavala la fossa  chiamata la Gradenica, la qual é apresso la strata re-  cto tramite fino al canal di san Lorenzo di Mestre.  Et da mo' sia preso : che in primis et ante om-  nia principiar si debia el ditto cavamento novo di  le pertege 301 1 cum li arzeri potenti da resister da  quella banda a le aque dolze che penetrar non pos-  sino in la lacuna nostra, et similiter che da quella  banda fortificar et reparar se debia li arzeri de la  Brenta per il medemo effeclo, et similiter la De-  steoa cbe va a la via del Dexe, come di sopra e dicto.  Quo facto^ remover se debia el Caro et Tarzere dove  é fuiKlato esso Caro de Margera per aprir la via a le  aque salse, et non pi*ima per alcun modo : decbia-  rando che tutte le terre che al presente non sono  lavorale non se possino redur a cultura, ma riman-  gino tutte a pradi, dovendose però obturar et stro-  par tutte le gore et sboradori cbe cadauna di dito  terre lavorate bavesseno, le qual butasseno in alcun  de li canali preditti, cussi da la banda del Botenigo  verso Mestre, come da li arzeri de la Brenta fino al  Botenigo, da la dita cava in zoso verso le acque  salse, aziò iK)n sia dannificata la Laguna nostra, sotto  irreniissibel pena de perder le terre, le qual ipso  facto se intendino esser confiscato in la Signoria  nostra, un terzo de le qual sìa de li acusador e li  doi terzi de V oiieio nostro sopra le Aque, da esser  convertilo el tracio de quelle a beneficio di la La-  cuna nostra. Et siano tonuti li Savii nostri sora le  aque presenti e futuri circha diete |)ene a exequir la  presento deliberation, sotto debito de sacramento et  pena di ducati 500. "
93,['Mestre'],187,"Fu posto, per li ditti, li condanati ad tempus  per li redorì di Terra ferma, possino venir da loro  Savii sora le Aque et quelli meter le so* opinion in  questo Consqo over in QuaranUa di asolveriiooo  dar danari ut in jxirfe; la qual etiam non fo con-  tradita ; ave 1 17 di si, 27 di no, fu presa. "
94,['Mestre'],187,"Fu posto, per li ditti, atento li casamenti di foli  sopra Mestre non recase per la diversion di le  acque e li moKni di la Signoria nostra in Mestre, e a  r invernata inondar la via dil Teragio, per tanto sia  preso di vender li ditti foli al publico incanto, facen-  do br prima le proclame : 164, 24. "
95,['Mestre'],266,"Havemo sopraseduto in la expeditione dil presente brigantino, axpectando alcuni nostri noncii disente brigantino, axpectando alcuni nostri noncii di diveru lochi, et eri aemo stati advisati da persone Gde digne che Tarmala dil Turcho prò majori par-  te é dismessa, et ha licentialo le gente da remo. Ta-  men de li nostri vicini che erano aodati in Constan-  tinopoli per (ale effecto nissuno è ancora tornalo; et  se afferma che manderà fuora poclù navilii, quali  non passerano lo numero di 40, per la guardia de  sui porli. Dicono ancora che le gente terrestre pas-  sano da la Grecia in la Anatolia per andar contra il  Soph), havendo trovalo alcuni de li soi prìndpaìi che  lenivano intelligentia con dito Sophi. Noi staremo  atenli a quello succederà, e perveiieodo a nostra no-  (i(ia alcuna cossa impor(an(e, la faremo sapere a le  Maguificenlie Vostre, qu€B mleant felices.  Data Sodi, die 30 Junii 1520.  Subscriptio "
96,['Mestre'],266,"Poi sier Marin Moresini savio sora le aque andò 169  in renga, et fece un gran discorso zercha la impor-  tanlia di le aque, narando la execution di la parie  come havevano aClado zoé dado a far le do cave a  Margera fino a Mestre che oosla^-ano (ulte do zerca  ducati 10 milia, dicendo bisogna danari, et ne ha-  veaoo trova dil vender di trageti uua quantità, e di  altre cosse, et voleano inlrar in quelli hanno aterrà  e fatto possession a li lidi con il sabion di la Signo-  ria, et vdeoo far andar la Brenta per Talveo nuovo  eome fo deliberato, ma voleano denari, senza i qual  non poleno far nulla. Però veleno meter alcune  parte, videlieet di vender oflidi si fa per li signori,  sospender le expectatìve fate, far Vita hebreo possi  venir in questa (erra e voi donar ducati 3ó0, e altro,  e meter quella parte dil rambiar di bandi, justifi-  candose le parte messene li altri Pregadi esser jusle,  et lieet per missier Inerenze Bragadin avogador era  sia impedito, havìa aulorì(à Toficio. El fé' lezer la  creazion dil 1501 nel Conscjo di X, di tre Savii sora  le aque, quali venisseno nel Consejo di X. Jtem^ dil  1505 come fu data autorità di meter parie con un  Coisier et Cao di X. Jfem, dil 1515, poi irata la  materia di le aque e falò uno Colcigio di 15, quali nel  Colegio di la Signoria trali tal materia ; fé* lezer la  parte, non si poi asolver uno se oon per via di gra-  tis ; fo molto loogo, sté più di do bore io renga, et  venuto zoso : "
97,['Mirano'],169,"aedi et pessimo aere, ma etiatn aterano, fu ne li "
98,['Mirano'],169,"DO alveo novo cum il suo arzere, sperando doverse "
99,['Mirano'],169,to UDO iocavamento principiando tra pertege 50 
100,['Mirano'],169,"I fiume vien da Mirao el la Brentella nel Botenigo, "
101,"['Malvasia vecchia', 'Monembasia', 'Grecia']",286,"Dil ditOf serita a sier Marin Caniarini, data al Zanie, a dì 20 ditto. Scrive, come il Provedador di Tarmada ha ordinato le fusle siano man-vedador di Tarmada ha ordinato le fusle siano mandate a Corfd, e le robe recuperale siano poste in de-date a Corfd, e le robe recuperale siano poste in deposilo, e li danari trovati, ch'é zercha ducati 530, etposilo, e li danari trovati, ch'é zercha ducati 530, et ha aerilo letere ai Baylo di Costantinopoli con avisarli dil tutto, per una nave che va a Constanlinopoii.sarli dil tutto, per una nave che va a Constanlinopoii. Keplida la oossa di Coron, come fu. Si dice erano da docati &000, ma lui non ha auto nulla. Scrive, che ia la barcha che li vene a lui, essendo sotto CoroD, erano alcuni cristiani, quali partono in greco dieendo: e Che fate qui? andate via >. Poi di quei en sa la torre, fu visto far segno a quelli de la Inreha col tuliman si slargasseno, per |)oler Irar hrteiana per sfondar la sua galla, el cussi si stargoflo; par da le galle siano sta morti turchi 200,goflo; par da le galle siano sta morti turchi 200, fj$ il resto ao^ti e fuziti in terra, nudando, et resta eoi Provedador Sinan rais col suo fiol e do altri, qual manda a Corfù. E scrive, é sta aperte le casse di Je fiiste, e tolto quello erano: lui vien a disarmar. Di sier Domenego Capete frovedador di rarmada al Zante, a dì 20 Setembre. Nara il esso segoitOi come ho aerilo di sopra. Et che a di 8 a Cerigo li fo aprescnta le 4 fusle. Nara di uno  gripo di Malvasia che dite fusle havia preso, et tol-  toli il cargo et ducati 80 al patron, et li homeni  posti a remo sopra le fuste. Manda la copia etiam  lui dil salvocondulo dil Baylo di Constanlinopoii. A  di 14 vene, con (5 galie, poi fato el consulto con li  Sopracomiti verso Coron per saper da quel chadi.  Nara il caso seguito, et che Turchi di le fusle tsi-  jato le gomene se butono a T acqua per fuzir, et  IKirte fono amazali su le galie^era con lui, tridelieet  Vejana, Arbosana e Pelralin da Corfù, e le fuste mes-  seno a sacho. Scrive quello à ricuperalo, qual man-  da a Corfù in deposito, el cussi le fuste. Ha scrilo  al Baylo di Costanlinopoli il lutto. Sinan rais e suo  fiol e do altri è con lui restato, qual lo manda a  Corfii in li casleli, el scrilo a Constanlinopoii il Si-  gnor ordeni quello voi di lui, qual è stato corsaro  grandissimo. Fo quello prese la galla di sier Toma  Moro. Questo Synan rais é fradelo dil Barbarosa  domina in Barbaria Alzer, el dil dillo Synan ha  rediiami assai. Scrive, haver lassalo a la guardia  a Cao Malio sier Hironimo Lion, el mandale galie  di Candia a disarmar eie. Fa processo eie. "
102,['Murano'],119,"Et poi andò a risponder sier Andrea di Prioli  savio a Terra ferma, et detnun parlò sier Antonio  Grìmani procurator, dicendo Thora era tarda, é  bon far bon pensier, non é da lassar questo parlido,  la Germania è il late di questa terra etc. Et per  r bora tarda fo rimesso a doman, con la solita cre-  denza. "
103,['Murano'],120,"Fu posto, ozi, per li Consieri, una taja per letere di sier Andrea Foscolo podestà et capitano di Crema, di 2 dil presente, di certo homicidio seguito perma, di 2 dil presente, di certo homicidio seguito per Batista dil Soldato in la persona dil qu. Joanne Campagnalio ut in litteris: che 'I possi di novo proclamarlo et meterio in bando di terre e lochi, e di questa cita, et con taja vivo lire 600, morto lire 300, e lì soi beni siano conGscati ut in parte. Ave 1 47 di si, 7 di no. 78 In questo zorno, per Colegio, fo scrito a l'Orator nostro in Corte: come il Pontefice za do anni pertor nostro in Corte: come il Pontefice za do anni per sue bolle ne rafermò la eletion di piovani di questa ella da esser confirmati per Soa Santità, ma fo pretermesse de nominar le Contrade, videlicet Mu-termesse de nominar le Contrade, videlicet Mu nì n, Mazorbo, Torzelo e Malamocho, che sono an-  nesse con questa cita nostra; pertanto voy instar il  Papa dechiarì questo instesso modo si observi in li  piovani da esser electi in le pieve di ditte Contrade.  Et a di 18 di questo, fo sento a sier Alvise Sa-  lamon podestà di Torzelo, in risposta di soe di 16,  zercha il monasterio di San Cornelio et San Qpriano  di Buran di mar, qual va in mina perchè non si  celebra, e sarra bon farne provision etc. Però li fu  scrito, per Colegio, sequestri le intrade e di danari  sia reparala la chiesa et monasterio che'l non rovini.  Itemj a di 17 fo scrito a sier Alvise Gradenigo  orator nostro in corte : come parli al Papa perché  ditto monasterio è in comenda a domino Gratian di  Gratiani, qual è residente li a Roma e raro vei nun-  quatn si celebra e tutto va in mina, et il meglio  sarta che uno monasterio di done observante di San  Arian apresso Torzelo, le qual per il mal ajere che  vi é stanno pid di la Vs dil tempo esse donne fuora  del ditto monastero, perchè vedi il Papa concedi  ditto monasterio di San Cornelio et Cypriano qual  sia unido con San Arian, con dar pension onesta al  prefato domino Gratian, et questa bona opera sarà  la reformation dil monastero di San Arian. "
104,['Murano'],120,"Et andò prima in renga sier Zorzi Corner el  cavalier, procurator, savio dil Consejo. Venuto  zoso, sier Zorzi Emo procurator parloe laudando  le opinion di Savii, non fazando molta stima di "
105,['Murano'],546,"In questo zorno, el signor principe di Salerno  (Bisognano) andò famigliarmente vedendo la Mar-  zaria, qual fu ben conzada. É stalo a TArsenal, ha  visto a far veri a Muran, e sta su questi piazeri. "
106,['Murano'],546,"Adì 15. Se intese, in questa note il Doxe non  è sia ben. Et sier Andrea Grill procurator, per le noze  ha fato per sua neza, fece uno pasto a quaranta zen-  lilhomeni di primi di la terra. Vi fu tre Procuratori,  sier Zorzi Corner, sier Alvise Pixani, et lui, poi il  resto di Colegio, di Consejo di X, et altri di primi  di la terra et sui parenti. Etiam altri fono pasti; si-  che la terra é in gran morbedeza. "
107,['Murano'],546,"Se intese, in Colegio, per lelere dil cavalier di la  Volpe, date in Udene a di . . . scrite al suo canze-  lier, come il conte Cristoforo Frangipani era zonto  al governo di Maran. "
108,['Murano'],546,"Item fo scrito a sier Hironimo Soranzo podestà  di Anlivari, in risposta di soe di 10, de le parole li  ha dito Francesco Alalonich citadin de li contra de  lui Podestà e dil suo canzelier, e la pocha obedien-  tia ha di quelli subdili, el licci babbi uno contesta-  bele con 8 fanti et 12 cavalli di slratioli, tamen or-  denemo al Provedador di Tarmada vadi li eie. "
109,['Murano'],546,"In questo zomo, la sera, a San Anzok) sul Canal  grando, in cha* Landò di sier Marco Antonio Veuier  signor di Sanguané mio ne|K)le, fu (alo una festa el   35 cena honoralissìma per li cornpagni Ortolani a loro spese al principe dì Bisignano acclado in dilta compagnia. Prima la caxa fu conzada con razi e quadripagnia. Prima la caxa fu conzada con razi e quadri alorno il portico el le camere benissimo, fato una credentiera grande di arzenti per valuta ducali 5000, preparato panno d*oro dove sentava esso principe e il signor di la festa, invidate da 40 e più donne le più bele di la terra, vestite d*oro listato et ioquartado e di seda. Et prima baiato, e il signor ballòtado e di seda. Et prima baiato, e il signor ballò assai per esser zovene bello e gajardo e facile a inamorarsi ; poi vene li bufoni in varie foze secondo limorarsi ; poi vene li bufoni in varie foze secondo li tempi ; poi le virtù di soni et canti quanti si potè aver, le trombe, pifari, pive, corneli e flauti sonavano ; demum la cena al principe con 12 di soi e Uvano ; demum la cena al principe con 12 di soi e U signor Zuane Cìosaza, Julio Manfron et ferier Beltrame et zercha altratante done. Cenono in camera,trame et zercha altratante done. Cenono in camera, et ebeno 23 man di bandison, paoni, fazaui, pernise, galli di montagna, eie. vestidi, pan dorado e oslregè dorade, Gno le candele di cera dorade; et dogè dorade, Gno le candele di cera dorade; et do torzi andava le bandison e li compagni servivano, e di fuora atorno il portico cenorono le altre done e i"
110,"['Oriago', 'Uriago']",66,"Fo scrilo a li reclori di Brexa, dil loco di Caneto  qual il marchese di Mantoa pretende sia suo, et loro  voi esser sodo la Signoria nostra; poróse informino  di la juridition e avisi. "
111,"['Oriago', 'Uriago']",66,"Noto. A di 33, a requisilion di Torator dil Chri-  stianissimo re, qual solicila la cosa di villani di Uria-  go, e per Colegio li fo fato una patente che dove se  ritrovi ditti villani facinorosi di Urìago che amazò  quelli signori francesi li debano far retenir eie. El  nota, fo assa' parole in Colegio per li villani erano  sta lassali di Cabioni, dicendo non si dovea lassar  senza suo voler. "
112,"['Oriago', 'Uriago']",66,"A dì 26. La matina fo letere di Hongaria df 43  sier Lorenzo Orio dolor, orator nostro^ date a  Buda, a dì 6 Lujo, Avisa, come turchi hanno  preso uno caslelo vicino a Jayza; oh* el Ban di Jayza  li fo contra, el qual fo preso da ditti turchi con oc-  cision di molti : siche, siben sono in trieve con tur-  chi, é pezo si fosse in guerra. Scrive, la Maestà dil  Re si parte el va in Possonia per esser a parla-  mento con el barba re di Poiana, et partirà a di . . ,  el qual Re o acordalo col Gran maistro di Prussia,  e per il Stalo tien li é fatto suo tributario. Scrive  altre parlicularilà, come diffuse dirò di sotto. "
113,"['Oriago', 'Uriago']",66,"incolpa da una femena. Item, feno salvo conduto  ad uno citadin di Crema, chiamalo .... Benzon,  al qual in questa guerra sier Bortolamio Contarini  relor e provedador di Crema, aleuto li soi meriti  verso la Signoria nostra, li fece salvo conduto, et  per li Avogadori di comun sier Marco Loredan e  sier Hafio Lion, a requisilion di la parte adversa, fo  intromesso el menato in Quaranlia novissima e po-  ehi zomi fa taji di una batota, perché el ditto rector  non bavia auclorilà di fargelo. Hora mo' il Consejo  di X li parse di far dillo salvo conduto al prefato  per anni 101; siche dil delieto fece é sta assolto. "
114,"['Oriago', 'Uriago']",180,"El per letere di sier Hi r onimo  di Boma^ di 10 particular. Scrive, eomt de fise  intese per letere di 3 la mode di lo Episcopo di  Rechanati in Beiigamasca. Andò dd Papa, tvoaloBi  benefici Thavea per ducati 900, qual li tolse io no-  me di suo fiol Episcopo di Bergamo, ne sod risene;  ma il Papa dize voi siano soi. Scrive, aoola di fi ta  morie dil cardinal dì F^ara, lì cardioafi eorseooa  pahzo per aver li benefici; ma nulla kùo. il ftpa ha  dati a lì soi cardinali, d llereore in eoodslorio fi  danno. Si dice il Papa questo Odubrio rerodM le "
115,"['Oriago', 'Uriago']",199,"Da poi disnar, fo Conseijo di X per expedir li  presonieri vilani di Uriago. Fo con la Zonta, et non  vi fu il Doxe. "
116,"['Oriago', 'Uriago']",199,"Fu posto la gratia di Pagadori a l'Armamento, di  levarli la tansa. Hanno ducati 10 di salario; pagano  1 1 di tansa, et non fu presa. Item, fono su ditti  villani el non li espedìteuo. "
117,"['Oriago', 'Uriago']",259,"IH Fransa, di sier Zuan Badoer dotor el cavaiier, orator nostro, date a Boesi, a dì 17 Seiembrio. Come, a di 13 scrisse, et avendo ricevuto nostre di 36 con la lelera drizata a quella Ma-vuto nostre di 36 con la lelera drizata a quella Malesia zercha Taceptar il comparadego, el alegrarsilesia zercha Taceptar il comparadego, el alegrarsi con Soa Maestà, eri fo da quella, et li apresenlò dita lelera; qual k prese, et volse il Secretario di r Orator b lezeae: mooslrò ha ver gran piacer. Poi Soa Maestà li disse, il cardinal Sedunense sguizaro esser zonlo a la Calliolìca Maesla, dal quale fu ace* tato honoralamente, et ptMice ha aulo audienlia, fece una oralion, offerendoli ogni favor et 10 milia sguizari al suo comando, dolendosi di esso re Cristianisssimo, qual li havia b\Xo spender 100 miliastianisssimo, qual li havia b\Xo spender 100 milia scudi, et che T era homo ingrato e pericoloso. E poi il Re disse, che li piace habi usalo tal parole, perché quando continuerà in dir mal de lui non li saràché quando continuerà in dir mal de lui non li sarà crelo, dicendo. Iodico per averii fato spender li 100 miUa scudi ; el queste parole ultime le disse in una audienlia secreta. Poi la Cristianissima Maestà predilla , disse che ui Spagna continuava i moti, chedilla , disse che ui Spagna continuava i moti, che era vero di Medina dil Campo stala brusala, et che Fooaecha, che era per nome dil re Calholico rimasto, era fuzito in Portogalo, el il cardinal Dortonense era sta retanuto e licentiala la soa fam^lia , zoé tenuto con guardia, et che la Regina madre di esso re Calholico era sta mooslrata in pergole, et havia 165 parlalo a li populì, dicendoli non haver saputo la morte dil padre, né la parlila dil Gol de Sfiogua ; siche é in gran perturbalion quelle cosse, el hanno messo pana la vita chi nomina più il Re, ma nomi 17 nar debi la Raina ; per il che il Re predillo par habi  prolongalo la sua ioooronalion dovea esser fata in  Aquisgrana, e voi (ornar in Spagna, con zente per  sedar quelli tumulti. Ifem, scrive, come per li fo-  raussitì di Napoli sono li a la corte di Pranza, se  intende la duchessa di Bari a Napoli voler Tar gran  feste per el parto de la Gola maridada nel re di  Poiana, et che Y Imperador voi investir dito fiol  nato dil dudiato di Milan ; tamen è parole di fo-  raussili. Scrive, esser vadiado una abatia a li con-  fini dil re Cristianissimo e dil re Calholioo, e questa  Maesti r ha data al confessor suo, ed il re Catholico  non voi Thabi. Scrive, la fia nata partì a di 14 per  Bles, et cussi la corte tutta partirj, siche per tuto il  mese saranno a Bles. Scrive, aver ricevuto nostre  di 99 Avosto in materia di vilani di Uriago. Par-  Ieri al Re quando achaderi, et Tara bon ofido in  questa materia. "
118,"['Oriago', 'Uriago']",259,"Di Verona, di sier Lunardo Emo podestà  et sier Francesco da eka' da Pexaro capitano,  di 29. Scrive in risposta di la letera li fo serito,  zereha il continuar di le fabriche e V ajuto datoli  di 900 guastadori di vicentina, el cara 50 per do  mesi, et di L^nago guastadori 100, laudando l'o-  pinion di lo illustrissimo Govemador, di far uno  bastion a la porta di San Zorzi, siche zonto sarà il  Govemador de 11 li parierano laudando da parte di  la Signoria nostra l'opinion sua, ponendo ordine  al fabrichar. Ma scrive bisogna si fazi provision di  danari; quella comunità è molto agravata, ha di  165* spesa più di Tintrata a Tanno. ducali 4900, come  per li conti si poi veder, però bisogna far provi-  sion di danari, volendo fabrichar, perché li danari  di la camera non si poi tocliar, sono debiti a Y Ar-  mamento, Arsenal eie., ducati 4700; però si vogli  alender e ordinar eie. "
119,"['Oriago', 'Uriago']",279,"Adì 10. La matina vene io Golegio Torator di  Ferara, et apreseniò quel schnvo che par sia scam-  pato da Costantinopoli, e robato al suo patron pid  de ducati ^ milia. Hor capitò a Ferara, et perchè  da Conslantìnopoli si ave di aver la recuperation di  quello, inteso P era a Ferara, la Signoria scrissa al  Duca lo volesse dar, et cussi con custodia Tha  mandato. "
120,"['Oriago', 'Uriago']",279,"Da poi disnar, fo Consejo di X con la Zonta,  per le cosse di vilani di Uriago, e fo leto a questo  Consejo nuovo con la Zonta il processo, et compito  di lezer tutto. Steteno 6n bore 3 di note. ^Ail. U matina» io MereAUoMiiìrOraiùr noiiri, di 5, ei di NmpoU. iK • . • Iraiùr noiiri, di 5, ei di NmpoU. iK • . • I rio dirò poilete sanilo in Pr^iadL AIiMii a di 19 Septembrio, le gaBe di Ftandn cbe capitano sier Zuan Moro qu. sier Antonio» bea caiga^ zoDse a Palermo."
121,"['Oriago', 'Uriago']",280,"Da poi disnar, fo Consqo di X eoo la ZoqIì. ai  fono expediti li vilani di Uriago, vidMcet ilewH li-  berati da li Cabioni, dove erano sta posti in Tom  nuova, uno confinato a morir io prexoo foriei aitai  banditi, sicome per la condanason predita, h eopa  di la quri sarà qui avanti posta, il tutto veder s poi;  et la materia fu puMicata in Malto et naMhda a  poblicarta a Padoa et Uriago. "
122,"['Oriago', 'Uriago']",280,"In questo somo, pre* Zoan Rivio vaool  una letioo io l'auditorio puUieo. Prima finn  oratione, et doman lexera Valerio Plaeco, di  gonauiis. "
123,"['Oriago', 'Uriago']",280,"Che Jaoomo Veraro absente, ma legahneslt ci-  tado, per la ferison et morte seguita nei  somi a Uriago contra quelli signori franeesi, d  perpetoalmente bandito di Venetia e decreto e  tutte terre e lungi nostri da parte di terraoda  et di tuti i nariK armati et disarmati, et se mai  alcun tempo el oontrafari al bando et preso  sia condoto a Venetia, dove sopra una piala da  Marco sia conduto a Santa f non uno eomuMMor,  prodamando h colpa soa assiduamente. Da pei n  strassini a eoa di cavalo da SanU i^imà  dove sopra uno eminente solaro a qoeBo sìa taji  testa da le spale, si che 1 sauori et P aniaaa ae  pari dal capo. Da poi d corpo inipartesia  di le qual 3 parte siano apicMi in 8 foRhe w h  strema parte di questa nostra dti, aagoodo il  soeto, et la quarta parte sia apichà a uno pai  fofdie nd luogo di Driq^. Qodli verameoli  quello prenderano et vivo presenterano Be le  nostre, habino Kre 6000 de i danari di la  nostra, et possino trazer «o bandito de eadma di "
124,"['Oriago', 'Uriago']",283,"   MDXXy orroBBE.     ^84     Vene l'orator dil re di Franu, con li Cai di X,  al quii fo dillo la expedilioD di vilani di Uriago, et  lui fulminaiìdo non si oonlenlò, dicendo si volea pu-  nir forte e luorli la vita per aver foia tanta inzuria,  si poi dir, al re CrisUanissimo.  ^77 * j)ii Capitano di le galie di Fiandra^ sier  Zmtn Moro qnL sier Antonio, da Palermo, fo  letere di 22 Settembre. Dil zonzer suo fi con le  conserve a di 19, e di la sua navigation. Ei come in  quelli mari sono Ire armate, viddicet a la Fagagua-  na e Trapano quella dil re Catolico mal in ordine,  stala a l'impresa di Zerbi; a 1* Ausla, mia 15 di Sar-  degna, vele ^1 dil Cristianissimo re, ei a Cao Pas-  sera 4 galie e tre Tusle di turchi, unde lui nel suo  partir vera r^ardoso per venir a salvamento. "
125,"['Oriago', 'Uriago']",283,"Da poi disnar, fo Consejo di X con la Zonla, ei  sleleno sopra far provision del caso sanilo di le fu-  sie a Coron, contra sier Domen^;o Capelo prove-  dador di l' armala ; ma si aspeta sier Àlexandro Con-  tarini soraoomilo, qual fo H a Coron, é in Uislria,  vien a disarmar, f^i e quelli di la galìa saprà il lutto.  Item, scrisseno in Franza el a Uilan di la condaua-  son fata conlra quelli di Uriago, mandando la copia  di qudla, dolendosi di modi el parole di Toralor  suo é in questa lem usale a la Signoria nostra, ei  cargaodolo molto. "
